mr,ref
request_attribute(available_on_steam[]),Do you like games with availability on Steam?
request_attribute(available_on_steam[]),Are games that are available on Steam more likely to make it into your game library?
request_attribute(available_on_steam[]),Would you say Steam makes it more convenient for you to get new games to play?
request_attribute(available_on_steam[]),Has Steam been the major source of your video games in the past few years?
request_attribute(has_linux_release[]),Are you a Linux gamer?
request_attribute(has_linux_release[]),Is Linux your OS for gaming?
request_attribute(has_linux_release[]),Do you like to game on Linux?
request_attribute(has_linux_release[]),Do you game often on Linux?
request_attribute(has_linux_release[]),Is Linux your gaming OS of choice?
request_attribute(has_linux_release[]),Have you ever played a game on Linux?
request_attribute(has_linux_release[]),Do you have any experience with gaming on a Linux system?
request_attribute(has_linux_release[]),Would you recommend Linux for playing games?
request_attribute(has_linux_release[]),Does it matter to you if you can play a game on a Linux OS?
request_attribute(has_linux_release[]),Do you ever play games on a Linux system?
request_attribute(has_linux_release[]),Do you play games on Linux at all?
request_attribute(has_linux_release[]),Do you like Linux games?
request_attribute(has_linux_release[]),Is it important for you that a game is also available on Linux?
request_attribute(has_linux_release[]),Do you do any of your gaming on a Linux system?
request_attribute(has_linux_release[]),Is it a dealbreaker for you if a game does not support Linux?
request_attribute(has_mac_release[]),Do you think Mac is a better gaming platform than others?
request_attribute(has_mac_release[]),Do you generally play games on the Mac OS?
request_attribute(has_mac_release[]),Does a game need a Mac release for you to be interested in it?
request_attribute(has_mac_release[]),Is Mac the platform of your choice?
request_attribute(has_mac_release[]),Is it important for you that games have a Mac release in order for you to play it?
request_attribute(has_mac_release[]),Are you a Mac gamer?
request_attribute(has_mac_release[]),Do you play video games on the Mac OS?
request_attribute(has_mac_release[]),Do you play your games on Mac?
request_attribute(has_mac_release[]),Is Mac your favorite platform for gaming?
request_attribute(has_mac_release[]),Do you use Mac as a platform for your gaming?
request_attribute(has_mac_release[]),Do you play games on Mac?
request_attribute(has_mac_release[]),Does a game having a Mac release matter to you?
request_attribute(has_mac_release[]),Do you enjoy gaming on a Mac?
request_attribute(has_mac_release[]),Would you not consider a game without a Mac release?
request_attribute(has_mac_release[]),Do you ever game on a Mac?
