mr,ref
"suggest(name[Bus Driver], developer[SCS Software], has_mac_release[no])","If you don't mind me asking, do you ever played games developed by SCS Software that don't have a Mac release, like for example Bus Driver?"
"suggest(name[Bus Driver], developer[SCS Software], has_mac_release[no])",How do you feel about games from SCS Software that aren't on the Mac like Bus Driver?
"suggest(name[Bus Driver], developer[SCS Software], has_mac_release[no])","You ever played one of SCS Software's PC games although without a Mac release, like Bus Driver?"
"suggest(name[Bus Driver], esrb[E (for Everyone)], available_on_steam[yes])","Do you tend to play any E rated games on Steam, like for example Bus Driver?"
"suggest(name[Bus Driver], esrb[E (for Everyone)], available_on_steam[yes])",Do you usually play E rated games on Steam like Bus Driver?
"suggest(name[Bus Driver], esrb[E (for Everyone)], available_on_steam[yes])","Have you played any of the E rated games that are available on Steam, like Bus Driver?"
"suggest(name[Bus Driver], genres[driving/racing, indie, simulation], platforms[PC])",Are you into indie racing simulation games for the PC like Bus Driver?
"suggest(name[Bus Driver], genres[driving/racing, indie, simulation], platforms[PC])","I'm curious, are you fond of playing indie driving/racing simulators for the PC, like for example Bus Driver?"
"suggest(name[Bus Driver], genres[driving/racing, indie, simulation], platforms[PC])","Do you enjoy indie driving simulators for the PC, like Bus Driver?"
"suggest(name[Bus Driver], release_year[2014], genres[driving/racing, indie, simulation])",Did you enjoy playing the 2014 indie racing simulator Bus Driver?
"suggest(name[Bus Driver], release_year[2014], genres[driving/racing, indie, simulation])","Do you usually like indie driving simulators, like 2014's Bus Driver"
"suggest(name[Bus Driver], release_year[2014], genres[driving/racing, indie, simulation])","You ever played any of the indie driving simulators released in 2014, like for example Bus Driver?"
"suggest(name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","I'm curious, do you also enjoy E10+ multiplayer games, like Dirt: Showdown?"
"suggest(name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","Are you fond of playing E 10+ rated games with multiplayer, like Dirt: Showdown?"
"suggest(name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","Do you also like multiplayer games rated E 10+, such as Dirt: Showdown?"
"suggest(name[Dirt: Showdown], genres[driving/racing, sport], has_multiplayer[yes])","I was just wondering if you also like any sport racing games that have multiplayer, such as Dirt: Showdown?"
"suggest(name[Dirt: Showdown], genres[driving/racing, sport], has_multiplayer[yes])",Are you a fan of multiplayer sport/racing games like Dirt: Showdown?
"suggest(name[Dirt: Showdown], genres[driving/racing, sport], has_multiplayer[yes])","I'm curious, do you ever play driving/racing sport games that have multiplayer, like Dirt: Showdown?"
"suggest(name[Dirt: Showdown], player_perspective[first person], platforms[PC])",I'm curious if you like first person PC games like Dirt: Showdown?
"suggest(name[Dirt: Showdown], player_perspective[first person], platforms[PC])",What do you think about first person PC games like Dirt: Showdown?
"suggest(name[Dirt: Showdown], player_perspective[first person], platforms[PC])","Just curious, would you be open to any first person PC games, you know, like that Dirt: Showdown?"
"suggest(name[Dirt: Showdown], release_year[2012], developer[Codemasters Southam])","Say, are you into Codemasters Southam, they made 2012's Dirt: Showdown, for example."
"suggest(name[Dirt: Showdown], release_year[2012], developer[Codemasters Southam])","I'm curious now, did you ever play any of the 2012 games created by Codemasters Southam, such as Dirt: Showdown?"
"suggest(name[Dirt: Showdown], release_year[2012], developer[Codemasters Southam])","What do you think of Codemasters Southam's games from 2012, like Dirt: Showdown? Would you consider playing one?"
"suggest(name[Dirt: Showdown], release_year[2012], platforms[PC])","Do you ever play any PC games from 2012, like Dirt: Showdown?"
"suggest(name[Dirt: Showdown], release_year[2012], platforms[PC])",How do you feel about PC games from 2012 like Dirt: Showdown?
"suggest(name[Dirt: Showdown], release_year[2012], platforms[PC])",Have you played any of the 2012 PC games like Dirt: Showdown?
"suggest(name[Little Big Adventure], developer[Adeline Software International], player_perspective[third person])","Do you like third person games from Adeline Software International, such as Little Big Adventure?"
"suggest(name[Little Big Adventure], developer[Adeline Software International], player_perspective[third person])","Do third person games by Adeline Software International, such as Little Big Adventure, sound any interesting to you?"
"suggest(name[Little Big Adventure], developer[Adeline Software International], player_perspective[third person])",Have you played any third person games by Adeline Software International like Little Big Adventure?
"suggest(name[Little Big Adventure], esrb[T (for Teen)], genres[action-adventure])",Do you also like action-adventure games rated T (for Teen) like Little Big Adventure?
"suggest(name[Little Big Adventure], esrb[T (for Teen)], genres[action-adventure])","How do you feel about T rated action adventure games, like Little Big Adventure?"
"suggest(name[Little Big Adventure], esrb[T (for Teen)], genres[action-adventure])",Have you played Teen action-adventure games like Little Big Adventure?
"suggest(name[Little Big Adventure], has_multiplayer[no], platforms[PC])","Do you enjoy playing single-player PC games, like Little Big Adventure?"
"suggest(name[Little Big Adventure], has_multiplayer[no], platforms[PC])",Do you like single-player PC games like Little Big Adventure?
"suggest(name[Little Big Adventure], has_multiplayer[no], platforms[PC])","What do you think of PC games with no multiplayer, just like that Little Big Adventure? Could that be fun?"
"suggest(name[Little Big Adventure], player_perspective[third person], platforms[PC])","Have any of the games you've played for the PC had a third person perspective, such as Little Big Adventure?"
"suggest(name[Little Big Adventure], player_perspective[third person], platforms[PC])","Do you by any chance enjoy third person PC games, such as Little Big Adventure?"
"suggest(name[Little Big Adventure], player_perspective[third person], platforms[PC])",Are you into third person PC games like Little Big Adventure?
"suggest(name[Little Big Adventure], release_year[1994], developer[Adeline Software International])","Do you have any good experience with Adeline Software International's 1994 games, for instance, Little Big Adventure?"
"suggest(name[Little Big Adventure], release_year[1994], developer[Adeline Software International])","So have you played any of Adeline Software International's 1994 games, such as Little Big Adventure?"
"suggest(name[Little Big Adventure], release_year[1994], developer[Adeline Software International])",Have you ever played 1994's Little Big Adventure from Adeline Software International?
"suggest(name[Max Payne], developer[Remedy Entertainment], platforms[Xbox])","Do you enjoy any Xbox games by Remedy Entertainment, like their Max Payne?"
"suggest(name[Max Payne], developer[Remedy Entertainment], platforms[Xbox])","Are you a fan of Remedy Entertainment's Xbox games, like Max Payne?"
"suggest(name[Max Payne], developer[Remedy Entertainment], platforms[Xbox])","I was curious, have you ever played Xbox games developed by Remedy Entertainment, like for example Max Payne?"
"suggest(name[Max Payne], esrb[M (for Mature)], genres[action-adventure, shooter])","Have you ever played an M rated action-adventure shooter, such as for example Max Payne?"
"suggest(name[Max Payne], esrb[M (for Mature)], genres[action-adventure, shooter])",Do you also enjoy M rated action-adventure shooter games such as Max Payne?
"suggest(name[Max Payne], esrb[M (for Mature)], genres[action-adventure, shooter])","Do you have the stomach for M rated action-adventure shooters, such as Max Payne?"
"suggest(name[Max Payne], esrb[M (for Mature)], platforms[Xbox])",Do you like M rated games on the Xbox like Max Payne?
"suggest(name[Max Payne], esrb[M (for Mature)], platforms[Xbox])","Do you ever play games rated M (for Mature) on your Xbox, such as Max Payne?"
"suggest(name[Max Payne], esrb[M (for Mature)], platforms[Xbox])","Do you play M rated Xbox games, such as Max Payne?"
"suggest(name[Max Payne], genres[action-adventure, shooter], player_perspective[third person])","Have you played any third person action-adventure shooters, like for example Max Payne?"
"suggest(name[Max Payne], genres[action-adventure, shooter], player_perspective[third person])",Have you considered trying action-adventure third person shooter games like Max Payne?
"suggest(name[Max Payne], genres[action-adventure, shooter], player_perspective[third person])",Are you a fan of third person action-adventure shooters like Max Payne?
"suggest(name[Max Payne], release_year[2001], developer[Remedy Entertainment])","What about games released by Remedy Entertainment in 2001, such as Max Payne? Does that sound fun?"
"suggest(name[Max Payne], release_year[2001], developer[Remedy Entertainment])","So have you ever played one of the games Remedy Entertainment created and released in 2001, such as Max Payne?"
"suggest(name[Max Payne], release_year[2001], developer[Remedy Entertainment])","Do you enjoy games from 2001, like Remedy Entertainment's Max Payne?"
"suggest(name[Metro 2033], developer[4A Games], platforms[Xbox])",Do you like 4A Games' titles on Xbox such as Metro 2033?
"suggest(name[Metro 2033], developer[4A Games], platforms[Xbox])",Do you also like any Xbox games by 4A Games such as Metro 2033?
"suggest(name[Metro 2033], developer[4A Games], platforms[Xbox])","So I was wondering, have you played any of the Xbox games that were developed by 4A Games, like for instance Metro 2033?"
"suggest(name[Metro 2033], esrb[M (for Mature)], genres[action, role-playing, shooter])","Do you like action role-playing shooters that are rated M (for Mature), such as Metro 2033?"
"suggest(name[Metro 2033], esrb[M (for Mature)], genres[action, role-playing, shooter])",Do you like M rated action shooter RPGs like Metro 2033?
"suggest(name[Metro 2033], esrb[M (for Mature)], genres[action, role-playing, shooter])","What is your opinion on action shooter games with RPG elements rated M (for Mature), like Metro 2033?"
"suggest(name[Metro 2033], genres[action, role-playing, shooter], has_multiplayer[no])","Do you enjoy role-playing action shooter games that have no multiplayer option, such as Metro 2033?"
"suggest(name[Metro 2033], genres[action, role-playing, shooter], has_multiplayer[no])","Are you fond of single-player action shooter RPGs, like Metro 2033?"
"suggest(name[Metro 2033], genres[action, role-playing, shooter], has_multiplayer[no])",What do you think about single-player action RPG shooters like Metro 2033?
"suggest(name[Metro 2033], release_year[2010], developer[4A Games])","Do you like 4A Games' games? Such as their 2010 effort, Metro 2033?"
"suggest(name[Metro 2033], release_year[2010], developer[4A Games])","Have you enjoyed any games by 4A Games that came out in 2010, such as the one called Metro 2033?"
"suggest(name[Metro 2033], release_year[2010], developer[4A Games])","So I was wondering, have you played any of the 2010 games developed by 4A Games, for instance Metro 2033?"
"suggest(name[Metro 2033], release_year[2010], platforms[Xbox])","Just curious, have you enjoyed any Xbox games that came out in 2010, such as Metro 2033?"
"suggest(name[Metro 2033], release_year[2010], platforms[Xbox])",How do you feel about Xbox games from 2010 like Metro 2033?
"suggest(name[Metro 2033], release_year[2010], platforms[Xbox])","I'm wondering, have you played any 2010 Xbox games, like for example Metro 2033?"
"suggest(name[Mirror's Edge Catalyst], developer[EA Digital Illusions CE], has_multiplayer[yes])","Do you like multiplayer games by EA Digital Illusions CE, like Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], developer[EA Digital Illusions CE], has_multiplayer[yes])","I was wondering, are you fond of the games developed by EA Digital Illusions CE that have multiplayer, such as Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], developer[EA Digital Illusions CE], has_multiplayer[yes])",Do you like EA Digital Illusions CE's games with multiplayer in them like Mirror's Edge Catalyst?
"suggest(name[Mirror's Edge Catalyst], genres[action-adventure, fighting], platforms[Xbox])","Are you familiar with action-adventure fighting games on Xbox, the Mirror's Edge Catalyst type, you know?"
"suggest(name[Mirror's Edge Catalyst], genres[action-adventure, fighting], platforms[Xbox])",Are you a fan of action-adventure fighting games on Xbox such as Mirror's Edge Catalyst?
"suggest(name[Mirror's Edge Catalyst], genres[action-adventure, fighting], platforms[Xbox])","What's your opinion on action-adventure, fighting games like Mirror's Edge Catalyst for Xbox?"
"suggest(name[Mirror's Edge Catalyst], player_perspective[first person], platforms[Xbox])","Would you ever play an Xbox games with first person perspective, such as Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], player_perspective[first person], platforms[Xbox])",How do you feel about first person Xbox games like Mirror's Edge Catalyst?
"suggest(name[Mirror's Edge Catalyst], player_perspective[first person], platforms[Xbox])","I was wondering, do you like to play first person games on the Xbox, such as Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], release_year[2016], esrb[T (for Teen)])","Have you played any games rated T (for Teen) that came out in 2016, for instance, Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], release_year[2016], esrb[T (for Teen)])","I'm curious if you like any games rated T (for Teen) from 2016, like Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], release_year[2016], esrb[T (for Teen)])","Are you into T rated games from 2016, like Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], release_year[2016], has_multiplayer[yes])","Have you been eyeing any multiplayer games from 2016, such as Mirror's Edge Catalyst?"
"suggest(name[Mirror's Edge Catalyst], release_year[2016], has_multiplayer[yes])",Do you enjoy games from 2016 with multiplayer like Mirror's Edge Catalyst?
"suggest(name[Mirror's Edge Catalyst], release_year[2016], has_multiplayer[yes])","So have you played any multiplayer games from 2016, such as Mirror's Edge Catalyst?"
"suggest(name[MotorStorm: Apocalypse], developer[Evolution Studios], player_perspective[third person])",How do you feel about Evolution Studios' third person games like MotorStorm: Apocalypse?
"suggest(name[MotorStorm: Apocalypse], developer[Evolution Studios], player_perspective[third person])",Have you had a chance to play Evolution Studios' new third person game MotorStorm: Apocalypse?
"suggest(name[MotorStorm: Apocalypse], developer[Evolution Studios], player_perspective[third person])","Ever had any experience with one of Evolution Studios' third person perspective games, like MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], has_multiplayer[yes])","I'm wondering, do you enjoy multiplayer vehicular combat games like MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], has_multiplayer[yes])","I was wondering, do you enjoy multiplayer vehicular combat games, like for instance MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], has_multiplayer[yes])","Do you enjoy multiplayer sports games with vehicular combat, like MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], platforms[PlayStation])","Are you fond of vehicular combat games for the PlayStation, such as MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], platforms[PlayStation])","Ever played a vehicular combat sports game for the PlayStation, like for example MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], platforms[PlayStation])",Are you a fan of vehicular combat games on the PlayStation like MotorStorm: Apocalypse?
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], player_perspective[third person])","So then do you also enjoy third person vehicular combat games, like MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], player_perspective[third person])","I was curious, do you enjoy third person vehicular combat games, like for example MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], genres[vehicular combat], player_perspective[third person])","Have you ever played a third person vehicular combat game, like MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], release_year[2011], platforms[PlayStation])","So then have you ever played a PlayStation game from 2011, for example MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], release_year[2011], platforms[PlayStation])","Okay so now I gotta ask, do you ever play PlayStation games that were released in 2011, like for example MotorStorm: Apocalypse?"
"suggest(name[MotorStorm: Apocalypse], release_year[2011], platforms[PlayStation])",Do you play any PlayStation games from 2011 like MotorStorm: Apocalypse?
"suggest(name[NBA 2K16], developer[Visual Concepts], genres[sport])",What do you think about Visual Concepts' sports games like NBA 2K16?
"suggest(name[NBA 2K16], developer[Visual Concepts], genres[sport])","Have you played any of the sport games developed by Visual Concepts, like NBA 2K16?"
"suggest(name[NBA 2K16], developer[Visual Concepts], genres[sport])","Have you played enough sports games by Visual Concepts, such as NBA 2K16, to form an opinion on them?"
"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], genres[sport])","I have been thinking about purchasing a sports game for my child, do you think that the E 10+ game NBA 2K16 is appropriate?"
"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], genres[sport])",Are you into E10+ sports games like NBA 2K16?
"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], genres[sport])","Do you also like sports games rated E 10+ (for Everyone 10 and Older), such as NBA 2K16?"
"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","Do you like multiplayer games rated E 10+ (for Everyone 10 and Older), for example, NBA 2K16?"
"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","Have you ever played an E 10+ rated game with multiplayer, like NBA 2K16?"
"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])",What do you think about multiplayer E10+ games like NBA 2K16?
"suggest(name[NBA 2K16], player_perspective[third person], platforms[PlayStation])","Have you played any third person games for the PlayStation, like NBA 2K16?"
"suggest(name[NBA 2K16], player_perspective[third person], platforms[PlayStation])",Are you a fan of third person PlayStation games like NBA 2K16?
"suggest(name[NBA 2K16], player_perspective[third person], platforms[PlayStation])","Would you say you're a fan of third person games for PlayStation, such as NBA 2K16?"
"suggest(name[NBA 2K16], release_year[2015], developer[Visual Concepts])","Have you ever played any of the 2015 games developed by Visual Concepts, like for example NBA 2K16?"
"suggest(name[NBA 2K16], release_year[2015], developer[Visual Concepts])","Do you have any experience with one of the games released by Visual Concepts in 2015, such as NBA 2K16?"
"suggest(name[NBA 2K16], release_year[2015], developer[Visual Concepts])","How do you feel about Visual Concepts' 2015 game, NBA 2K16?"
"suggest(name[Rocket League], esrb[E (for Everyone)], genres[sport, vehicular combat])",Do you enjoy E rated sports games with vehicle combat like Rocket League?
"suggest(name[Rocket League], esrb[E (for Everyone)], genres[sport, vehicular combat])","I was wondering if you would recommend the sport vehicular combat game, Rocket League, even though its rated E?"
"suggest(name[Rocket League], esrb[E (for Everyone)], genres[sport, vehicular combat])","Have you played any vehicular combat sports games that are rated E (for Everyone), just like Rocket League?"
"suggest(name[Rocket League], esrb[E (for Everyone)], platforms[Xbox])","Do you also like Xbox games rated E (for Everyone), such as Rocket League?"
"suggest(name[Rocket League], esrb[E (for Everyone)], platforms[Xbox])","Do you have any experience playing E rated Xbox games, like for example Rocket League?"
"suggest(name[Rocket League], esrb[E (for Everyone)], platforms[Xbox])",Do you enjoy E rated Xbox games like Rocket League?
"suggest(name[Rocket League], genres[sport, vehicular combat], player_perspective[third person])","Would you like to try any third person sports games involving vehicular combat, such as Rocket League?"
"suggest(name[Rocket League], genres[sport, vehicular combat], player_perspective[third person])",Are you into third person sport games with vehicular combat like Rocket League?
"suggest(name[Rocket League], genres[sport, vehicular combat], player_perspective[third person])","I'm wondering, do you enjoy playing third person vehicular combat sport games, like Rocket League?"
"suggest(name[Rocket League], release_year[2015], developer[Psyonix])","Are you fond of any of the 2015 games that Psyonix developed, such as Rocket League?"
"suggest(name[Rocket League], release_year[2015], developer[Psyonix])",Are you into Psyonix? Have you tried out their 2015 hit Rocket League?
"suggest(name[Rocket League], release_year[2015], developer[Psyonix])","Have you tried playing any games by Psyonix that came out in 2015, like Rocket League?"
"suggest(name[Rocket League], release_year[2015], has_multiplayer[yes])","Do you remember enjoying any multiplayer games that came out in 2015, such as Rocket League?"
"suggest(name[Rocket League], release_year[2015], has_multiplayer[yes])","What do you think of the multiplayer aspect of the 2015 release, Rocket League?"
"suggest(name[Rocket League], release_year[2015], has_multiplayer[yes])",Do you like multiplayer games from 2015 like Rocket League?
"suggest(name[RollerCoaster Tycoon], developer[MicroProse], genres[simulation, strategy])","Are you familiar with MicroProse's strategy simulators, such as RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], developer[MicroProse], genres[simulation, strategy])","Do you like simulation strategy games from MicroProse, like RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], developer[MicroProse], genres[simulation, strategy])","So I'm wondering, do you also enjoy MicroProse's strategy simulators like RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])",Do you enjoy MicroProse's PC games like RollerCoaster Tycoon?
"suggest(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])","Are you familiar with developer MicroProse's lineup of PC games, one example being RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])",If you've played many PC games by MicroProse; is RollerCoaster Tycoon one of them?
"suggest(name[RollerCoaster Tycoon], genres[simulation, strategy], player_perspective[bird view])","Do you enjoy playing bird view strategy simulators, games like RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], genres[simulation, strategy], player_perspective[bird view])","I've been thinking about buying a simulation strategy game that uses a bird view perspective, would you recommend RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], genres[simulation, strategy], player_perspective[bird view])",What do you think about simulation strategy games with a bird view like RollerCoaster Tycoon?
"suggest(name[RollerCoaster Tycoon], release_year[1999], has_linux_release[yes])",Do you like Linux games from 1999 like RollerCoaster Tycoon?
"suggest(name[RollerCoaster Tycoon], release_year[1999], has_linux_release[yes])","Have you ever played any 1999 games that have Linux releases, like for example RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], release_year[1999], has_linux_release[yes])","What about any Linux games released back in 1999, have you ever played any of those games, such as RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], release_year[1999], platforms[PC])","I'm curious, have you played any PC games that were released way back in 1999, like for example RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], release_year[1999], platforms[PC])","Did you ever play a 1999 PC game, for example RollerCoaster Tycoon?"
"suggest(name[RollerCoaster Tycoon], release_year[1999], platforms[PC])","Are you also into PC games from 1999, like RollerCoaster Tycoon?"
"suggest(name[Silent Hill 2], esrb[M (for Mature)], genres[action-adventure, puzzle])",Are you into M rated action-adventure puzzle games like Silent Hill 2?
"suggest(name[Silent Hill 2], esrb[M (for Mature)], genres[action-adventure, puzzle])","Would you ever consider playing an M rated action-adventure puzzle game, such as Silent Hill 2?"
"suggest(name[Silent Hill 2], esrb[M (for Mature)], genres[action-adventure, puzzle])","If you don't mind me asking, do you enjoy playing M rated action-adventure puzzle games, such as Silent Hill 2?"
"suggest(name[Silent Hill 2], esrb[M (for Mature)], platforms[PC])","Do you enjoy M rated PC games, like for example Silent Hill 2?"
"suggest(name[Silent Hill 2], esrb[M (for Mature)], platforms[PC])","Do you enjoy M rated PC games, like Silent Hill 2?"
"suggest(name[Silent Hill 2], esrb[M (for Mature)], platforms[PC])",Are you a fan of M rated PC games like Silent Hill 2?
"suggest(name[Silent Hill 2], genres[action-adventure, puzzle], player_perspective[third person])","I'm curious, do you like to play third person action-adventure puzzle games, such as Silent Hill 2?"
"suggest(name[Silent Hill 2], genres[action-adventure, puzzle], player_perspective[third person])","Do you have a good experience with a third person action-adventure puzzle games, like Silent Hill 2?"
"suggest(name[Silent Hill 2], genres[action-adventure, puzzle], player_perspective[third person])","Say, are you into third person action-adventure puzzle games like Silent Hill 2?"
"suggest(name[Silent Hill 2], player_perspective[third person], platforms[PC])","So do you enjoy third person perspective PC games, like Silent Hill 2?"
"suggest(name[Silent Hill 2], player_perspective[third person], platforms[PC])","Are you fond of playing PC games with a third person perspective, such as Silent Hill 2?"
"suggest(name[Silent Hill 2], player_perspective[third person], platforms[PC])","Say, do you usually like third person PC games like Silent Hill 2?"
"suggest(name[Silent Hill 2], release_year[2001], developer[Konami Computer Entertainment Tokyo])","Are you familiar with Konami Computer Entertainment Tokyo's 2001 games, like Silent Hill 2?"
"suggest(name[Silent Hill 2], release_year[2001], developer[Konami Computer Entertainment Tokyo])","I'm wondering, do you like games by Konami Computer Entertainment Tokyo, for example the 2001 game Silent Hill 2?"
"suggest(name[Silent Hill 2], release_year[2001], developer[Konami Computer Entertainment Tokyo])",Do you enjoy Konami Computer Entertainment Tokyo's games from 2001 like Silent Hill 2?
"suggest(name[Small World 2], developer[Days of Wonder], platforms[PC])","Do you enjoy PC games by Days of Wonder, you know, such as Small World 2?"
"suggest(name[Small World 2], developer[Days of Wonder], platforms[PC])","How do you feel about Days of Wonder's PC games, such as Small World 2?"
"suggest(name[Small World 2], developer[Days of Wonder], platforms[PC])","I'm wondering, do you ever play any of the PC games developed by Days of Wonder, like for instance Small World 2?"
"suggest(name[Small World 2], genres[indie, trivia/board game], has_multiplayer[yes])","Are you a fan of multiplayer indie trivia games, like Small World 2?"
"suggest(name[Small World 2], genres[indie, trivia/board game], has_multiplayer[yes])","Do you also like indie trivia/board games with multiplayer, such as Small World 2?"
"suggest(name[Small World 2], genres[indie, trivia/board game], has_multiplayer[yes])","I was wondering, have you ever played a multiplayer game in the indie trivia/board game genre, such as Small World 2?"
"suggest(name[Small World 2], genres[indie, trivia/board game], platforms[PC])","So do you enjoy playing PC games in the indie trivia/board game genre, such as Small World 2?"
"suggest(name[Small World 2], genres[indie, trivia/board game], platforms[PC])","Do you think I would like the indie, trivia/board game, Small World 2 for PC?"
"suggest(name[Small World 2], genres[indie, trivia/board game], platforms[PC])","Do you have a positive opinion on indie trivia/board games for PC, such as Small World 2?"
"suggest(name[Small World 2], release_year[2010], developer[Days of Wonder])","I was wondering, do you also like the 2010 games developed by Days of Wonder, such as Small World 2?"
"suggest(name[Small World 2], release_year[2010], developer[Days of Wonder])",Have you heard of the game by Days of Wonder that came out in 2010 called Small World 2?
"suggest(name[Small World 2], release_year[2010], developer[Days of Wonder])","Do you enjoy games from Days of Wonder, such as 2010's Small World 2?"
"suggest(name[Small World 2], release_year[2010], has_multiplayer[yes])","Do you enjoy any multiplayer games that came out in 2010, such as Small World 2?"
"suggest(name[Small World 2], release_year[2010], has_multiplayer[yes])",Do you like multiplayer games from 2010 like Small World 2?
"suggest(name[Small World 2], release_year[2010], has_multiplayer[yes])","Have you ever played a multiplayer game released in 2010, like for example Small World 2?"
"suggest(name[Super Bomberman], esrb[E (for Everyone)], player_perspective[bird view])","So I'm curious, have you played any E rated games with a bird view perspective, like for example Super Bomberman?"
"suggest(name[Super Bomberman], esrb[E (for Everyone)], player_perspective[bird view])",Are you a fan of E rated bird view games such as Super Bomberman?
"suggest(name[Super Bomberman], esrb[E (for Everyone)], player_perspective[bird view])","Do you like bird's eye view games rated E (for Everyone), such as Super Bomberman?"
