mr,ref
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game."
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","And while we're on the subject of multiplayer games developed by Sledgehammer Games, have you heard of of Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","Speaking of multiplayer games developed by Sledgehammer Games, have you tried playing Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], player_perspective[first person])","While we're on the subject of first person games made by Sledgehammer Games, did you ever play Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], player_perspective[first person])",You ever hear of Call of Duty: Advanced Warfare? You been living under a rock? It's the next first person perspective game from Sledgehammer Games.
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], player_perspective[first person])","Speaking of Sledgehammer Games' first person releases, have you tried Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], release_year[2014], developer[Sledgehammer Games])","Speaking of 2014 releases from Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], release_year[2014], developer[Sledgehammer Games])","Speaking of games by Sledgehammer Games, have you tried the 2014 game Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], release_year[2014], developer[Sledgehammer Games])","Speaking of Sledgehammer Games' titles from 2014, have you played Call of Duty: Advanced Warfare?"
"recommend(name[Crysis], developer[Crytek Frankfurt], esrb[M (for Mature)])",An M rated game developed by Crytek Frankfurt that I enjoyed recently was Crysis. Have you heard of it before?
"recommend(name[Crysis], developer[Crytek Frankfurt], esrb[M (for Mature)])","The other day I was playing Crysis, it's this nice M rated game from Crytek Frankfurt. Ever heard of it?"
"recommend(name[Crysis], developer[Crytek Frankfurt], esrb[M (for Mature)])","You seem to enjoy those M rated games by Crytek Frankfurt. Have you played Crysis, by any chance?"
"recommend(name[Crysis], developer[Crytek Frankfurt], player_perspective[first person])","I know you like Crytek Frankfurt's first person perspective games, but have you played Crysis?"
"recommend(name[Crysis], developer[Crytek Frankfurt], player_perspective[first person])","I know Crytek Frankfurt has made a few different first person games, like Crysis for example. Have you played it before?"
"recommend(name[Crysis], developer[Crytek Frankfurt], player_perspective[first person])","I know you like Crytek Frankfurt games, especially their first person games. Have you ever tried Crysis?"
"recommend(name[Crysis], genres[action-adventure, shooter], platforms[Xbox])","You mentioned action-adventure shooters for the Xbox; well, have you ever heard of Crysis?"
"recommend(name[Crysis], genres[action-adventure, shooter], platforms[Xbox])","Hey, I was just playing Crysis and I know you like action-adventure shooters on Xbox, so I think you should pick it up. Have you already played it before?"
"recommend(name[Crysis], genres[action-adventure, shooter], platforms[Xbox])","Speaking of action-adventure shooter games for the Xbox, have you gotten a chance to try Crysis?"
"recommend(name[Crysis], has_multiplayer[yes], platforms[Xbox])","Since you like multiplayer Xbox games, then you'd love Crysis. Given that one a go yet?"
"recommend(name[Crysis], has_multiplayer[yes], platforms[Xbox])","For multiplayer Xbox games, there's always Crysis. Have you played it?"
"recommend(name[Crysis], has_multiplayer[yes], platforms[Xbox])",A multiplayer Xbox game that I enjoyed was Crysis. Have you played it?
"recommend(name[Crysis], release_year[2007], platforms[Xbox])","For 2007 games, I enjoyed Crysis for the Xbox. Have you heard of it?"
"recommend(name[Crysis], release_year[2007], platforms[Xbox])",I think one of the best Xbox games of 2007 was Crysis. Have you played it yet?
"recommend(name[Crysis], release_year[2007], platforms[Xbox])","Since you seem to be a fan of the Xbox games of 2007, I thought you might like Crysis too. Have you heard about the game?"
"recommend(name[F1 2014], developer[Codemasters Birmingham], available_on_steam[yes])","I know Codemasters Birmingham has some games released on Steam, such as F1 2014. Have you heard of that one?"
"recommend(name[F1 2014], developer[Codemasters Birmingham], available_on_steam[yes])",F1 2014 from Codemasters Birmingham is a good one that you can get on Steam. Have you checked it out?
"recommend(name[F1 2014], developer[Codemasters Birmingham], available_on_steam[yes])","Codemasters Birmingham has some pretty good games out on Steam, such as F1 2014. You ever heard of it?"
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], has_multiplayer[yes])","Since you like sport games, have you played the multiplayer driving/racing simulation game F1 2014?"
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], has_multiplayer[yes])","If you want a driving/racing sport simulator with multiplayer, F1 2014 is an option. Are you familiar with it?"
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], has_multiplayer[yes])","If you're looking for a multiplayer sport racing sim, you can't go wrong with F1 2014. Are you familiar with it?"
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], platforms[PC])","I don't play a lot of sport racing simulators, but one of my favorites on the PC is F1 2014. Have you ever heard of it?"
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], platforms[PC])",You like PC driving simulation sports games? Do you know of F1 2014?
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], platforms[PC])","You mentioned liking driving/racing sport simulators that you can play on the PC, have you heard of F1 2014?"
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], player_perspective[third person])",A third person driving/racing sport simulator I enjoyed was F1 2014. Have you played it before?
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], player_perspective[third person])",I know you like driving/racing sport simulation games. Have you heard of the third person game F1 2014?
"recommend(name[F1 2014], genres[driving/racing, simulation, sport], player_perspective[third person])","Speaking of third person sport racing simulators, I know of one that was pretty good. Have you heard of F1 2014 before?"
"recommend(name[F1 2014], player_perspective[third person], available_on_steam[yes])",Have you heard of F1 2014? It's a third person game on Steam.
"recommend(name[F1 2014], player_perspective[third person], available_on_steam[yes])","There are definitely a lot of good third person perspective games on Steam, one I particularly enjoy is F1 2014. Have you heard of it before?"
"recommend(name[F1 2014], player_perspective[third person], available_on_steam[yes])",A third person game on Steam that I enjoyed lately is F1 2014. Have you heard of it?
"recommend(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], genres[driving/racing])","While we're on the subject of driving/racing games made by EA Redwood Shores, are you familiar with Need for Speed: Most Wanted?"
"recommend(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], genres[driving/racing])",EA Redwood Shores did a lot for the driving/racing genre with Need for Speed: Most Wanted. Did you ever play it?
"recommend(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], genres[driving/racing])","Speaking of driving/racing games by EA Redwood Shores, what do you think about Need for Speed: Most Wanted?"
"recommend(name[Need for Speed: Most Wanted], esrb[T (for Teen)], player_perspective[first person])","Since you mostly play teen rated games, and that preferably from the first person perspective, I wonder if you've tried Need for Speed: Most Wanted."
"recommend(name[Need for Speed: Most Wanted], esrb[T (for Teen)], player_perspective[first person])","Speaking of T rated games with a first person perspective, are you familiar with Need for Speed: Most Wanted?"
"recommend(name[Need for Speed: Most Wanted], esrb[T (for Teen)], player_perspective[first person])",I know you're interested in a first person game rated T (for Teen). Have you ever played Need for Speed: Most Wanted?
"recommend(name[Need for Speed: Most Wanted], genres[driving/racing], platforms[PC])","Since you like driving/racing games for PC, I wonder if you've played Need for Speed: Most Wanted."
"recommend(name[Need for Speed: Most Wanted], genres[driving/racing], platforms[PC])","A classic driving/racing game for the PC is Need for Speed: Most Wanted, did you ever play it?"
"recommend(name[Need for Speed: Most Wanted], genres[driving/racing], platforms[PC])",A PC platform driving/racing game that I enjoyed was Need for Speed: Most Wanted. Have you played it?
"recommend(name[Need for Speed: Most Wanted], genres[driving/racing], player_perspective[first person])","A first person driving/racing game I played recently was Need for Speed: Most Wanted, are you familiar with it?"
"recommend(name[Need for Speed: Most Wanted], genres[driving/racing], player_perspective[first person])","I know you like other first person driving/racing games, but have you tried Need for Speed: Most Wanted?"
"recommend(name[Need for Speed: Most Wanted], genres[driving/racing], player_perspective[first person])","I was playing Need for Speed: Most Wanted last night, you heard of it? It's a first person driving game."
"recommend(name[Need for Speed: Most Wanted], release_year[2005], genres[driving/racing])","If you don't mind driving/racing games even if they're from like 2005, how about you give Need for Speed: Most Wanted a try?"
"recommend(name[Need for Speed: Most Wanted], release_year[2005], genres[driving/racing])","A 2005 driving/racing game I thought was fun was Need for Speed: Most Wanted, are you familiar with it?"
"recommend(name[Need for Speed: Most Wanted], release_year[2005], genres[driving/racing])",Need for Speed: Most Wanted is a driving/racing game loaded with nostalgia circa 2005. Have you played it before?
"recommend(name[Outlast II], developer[Red Barrels], platforms[Nintendo Switch])","Speaking of Nintendo Switch games developed by Red Barrels, have you tried playing Outlast II?"
"recommend(name[Outlast II], developer[Red Barrels], platforms[Nintendo Switch])","Speaking of the Nintendo Switch games made by Red Barrels, have you heard of Outlast II?"
"recommend(name[Outlast II], developer[Red Barrels], platforms[Nintendo Switch])","Since you have a Nintendo Switch and you're a fan of Red Barrels, you should try out Outlast II."
"recommend(name[Outlast II], genres[adventure, indie], player_perspective[first person])",Are you familiar with Outlast II? It's this great first person indie adventure game.
"recommend(name[Outlast II], genres[adventure, indie], player_perspective[first person])",An indie adventure title with a first person perspective worth checking out is Outlast II. You seen that one?
"recommend(name[Outlast II], genres[adventure, indie], player_perspective[first person])","I know you like first person indie adventure games, have you tried Outlast II?"
"recommend(name[Outlast II], release_year[2017], developer[Red Barrels])","Since you're into newer games from 2017, have you heard of Outlast II by Red Barrels?"
"recommend(name[Outlast II], release_year[2017], developer[Red Barrels])","Do you know about Outlast II? It's this great survival horror game from Red Barrels, that launched in 2017."
"recommend(name[Outlast II], release_year[2017], developer[Red Barrels])","2017 saw some interesting games, in fact, even from Red Barrels. Have you not heard about Outlast II?"
"recommend(name[Outlast II], release_year[2017], genres[adventure, indie])",A 2017 adventure indie game that I enjoyed was Outlast II. Have you played it?
"recommend(name[Outlast II], release_year[2017], genres[adventure, indie])","Since you like adventure games, I wonder if you've tried out the indie game Outlast II that was released in 2017?"
"recommend(name[Outlast II], release_year[2017], genres[adventure, indie])","Another indie adventure game from 2017, which I found particularly fun, was Outlast II. Have you ever played that game?"
"recommend(name[Outlast II], release_year[2017], player_perspective[first person])","Do you like first person games? If so, I think you'd like 2017's Outlast II."
"recommend(name[Outlast II], release_year[2017], player_perspective[first person])","Since you're into first person games and have enjoyed some games from 2017, do you know of Outlast II?"
"recommend(name[Outlast II], release_year[2017], player_perspective[first person])",A first person game released in 2017 that I enjoyed was Outlast II. Have you heard of it before?
"recommend(name[Portal 2], developer[Valve Corporation], has_multiplayer[yes])",I know you're into multiplayer games. Have you tried Portal 2 by Valve Corporation?
"recommend(name[Portal 2], developer[Valve Corporation], has_multiplayer[yes])","You've mentioned enjoying the multiplayer games that have been made by Valve Corporation, have you played Portal 2 yet?"
"recommend(name[Portal 2], developer[Valve Corporation], has_multiplayer[yes])",My favorite multiplayer game from Valve Corporation is actually Portal 2. Are you familiar with it?
"recommend(name[Portal 2], developer[Valve Corporation], platforms[PlayStation])",One of my favorite PlayStation games was by Valve Corporation actually. Do you know about Portal 2?
"recommend(name[Portal 2], developer[Valve Corporation], platforms[PlayStation])","Speaking of PlayStation games made by Valve Corporation, have you ever played Portal 2?"
"recommend(name[Portal 2], developer[Valve Corporation], platforms[PlayStation])",I know you're a fan of the Valve Corporation. Have you played Portal 2 on PlayStation?
"recommend(name[Portal 2], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","If you're looking for a good multiplayer game to play with your kid, Portal 2 is rated E 10+. Have you heard of it before?"
"recommend(name[Portal 2], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","Speaking of multiplayer games suitable for Everyone 10 and older, have you heard of Portal 2?"
"recommend(name[Portal 2], esrb[E 10+ (for Everyone 10 and Older)], has_multiplayer[yes])","Oh, do you know about Portal 2? It's this amazing multiplayer E10+ game from Valve."
"recommend(name[Portal 2], genres[platformer, puzzle, shooter], player_perspective[first person])",I know you're into the platformer puzzle shooter genre and like first person titles. Have you played Portal 2?
"recommend(name[Portal 2], genres[platformer, puzzle, shooter], player_perspective[first person])","A good first person shooter with both puzzle and platforming elements is Portal 2, have you played it before?"
"recommend(name[Portal 2], genres[platformer, puzzle, shooter], player_perspective[first person])","Among first person puzzle platformer shooters, Portal 2 is a complete classic. Do you know about it?"
"recommend(name[Portal 2], release_year[2011], player_perspective[first person])",A first person game released back in 2011 that I enjoyed was Portal 2. Have you played it before?
"recommend(name[Portal 2], release_year[2011], player_perspective[first person])",A 2011 first person game that I enjoyed was Portal 2. Have you played it?
"recommend(name[Portal 2], release_year[2011], player_perspective[first person])","2011 was a great year for first person games, with some of my all time favorites, like Portal 2, released. Are you familiar with it?"
"recommend(name[Resident Evil 4], developer[Capcom Production Studio 4], platforms[Nintendo])",Capcom Production Studio 4 put out Resident Evil 4 on Nintendo. I liked it but wasn't sure if you had played it or not. Have you?
"recommend(name[Resident Evil 4], developer[Capcom Production Studio 4], platforms[Nintendo])","While we're on the subject of games that Capcom Production Studio 4 made for Nintendo, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], developer[Capcom Production Studio 4], platforms[Nintendo])","Since you seem to be a fan of Capcom Production Studio 4 games developed for the Nintendo, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], has_multiplayer[no])","Since you like M rated single-player games, then you'd love Resident Evil 4. Have you given that a whirl?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], has_multiplayer[no])",One of my favorite single-player games that got an M rating was Resident Evil 4. Have you ever played it?
"recommend(name[Resident Evil 4], esrb[M (for Mature)], has_multiplayer[no])","Speaking of M rated single-player games, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], platforms[Nintendo])","One of the best M rated games available for Nintendo is Resident Evil 4, did you ever play it?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], platforms[Nintendo])","Speaking of Nintendo games suitable for the M rating, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], platforms[Nintendo])","Since you seem to be a fan of games for the Nintendo with a mature content, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], genres[action-adventure, shooter], platforms[Nintendo])",Have you ever tried the Nintendo action-adventure shooting game Resident Evil 4?
"recommend(name[Resident Evil 4], genres[action-adventure, shooter], platforms[Nintendo])","Speaking of Nintendo action-adventure shooter games, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], genres[action-adventure, shooter], platforms[Nintendo])","A fun action-adventure shooter for Nintendo is Resident Evil 4, have you heard of it?"
"recommend(name[Resident Evil 4], release_year[2005], player_perspective[third person])","Speaking of third person perspective games from 2005, have you heard of this other one, Resident Evil 4?"
"recommend(name[Resident Evil 4], release_year[2005], player_perspective[third person])",A good third person game I played from back in 2005 was Resident Evil 4. Have you ever played it before?
"recommend(name[Resident Evil 4], release_year[2005], player_perspective[third person])","Since you seem to be a fan of third person perspective games from 2005, I thought you might like Resident Evil 4 too. Have you heard about the game?"
"recommend(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])",One of the all time classic PC games released by MicroProse was RollerCoaster Tycoon. Do you know of it?
"recommend(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])","Since you play on your PC, I wonder if you've thought about trying the MicroProse game RollerCoaster Tycoon?"
"recommend(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])",I think one of the most well known PC games developed by MicroProse is RollerCoaster Tycoon. Did you ever play that one?
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], has_linux_release[yes])",Since you play on Linux I think you should check out RollerCoaster Tycoon it's a really solid simulation strategy game. Have you already tried it?
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], has_linux_release[yes])","If you're looking for a strategy simulator with a Linux release, I have one I'd recommend. Have you heard of RollerCoaster Tycoon?"
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], has_linux_release[yes])","Oh, if you're interested in a strategy simulator that will run on Linux, there's always RollerCoaster Tycoon. Have you played it before?"
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], platforms[PC])",One of my favorite PC strategy simulators is RollerCoaster Tycoon. Do you know about it?
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], platforms[PC])",I know you game on a PC. Have you ever heard about the simulation strategy game RollerCoaster Tycoon?
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], platforms[PC])","A strategy simulator for the PC that I enjoyed is RollerCoaster Tycoon, have you ever played it?"
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], player_perspective[bird view])","A bird view strategy simulator that I enjoyed is RollerCoaster Tycoon, have you heard of it?"
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], player_perspective[bird view])","Since you like bird view perspective games, I wonder if you've ever tried the simulation strategy game RollerCoaster Tycoon?"
"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], player_perspective[bird view])","For strategy simulators with a bird view, RollerCoaster Tycoon has always been a favorite of mine. Do you know about it?"
"recommend(name[RollerCoaster Tycoon], release_year[1999], has_linux_release[yes])","If you're looking for games back from 1999 that have a Linux release, there's RollerCoaster Tycoon. Have you ever heard of it?"
"recommend(name[RollerCoaster Tycoon], release_year[1999], has_linux_release[yes])","And speaking of 1999 games that have Linux releases, have you ever played RollerCoaster Tycoon?"
"recommend(name[RollerCoaster Tycoon], release_year[1999], has_linux_release[yes])","Have you heard of RollerCoaster Tycoon? It's this older game, from 1999, and it released on Linux too so you could play it!"
"recommend(name[Stronghold 2], developer[Firefly Studios], platforms[PC])","Since you typically like PC games, you'd love Firefly Studios' Stronghold 2. Heard of it?"
"recommend(name[Stronghold 2], developer[Firefly Studios], platforms[PC])","If you like PC games by Firefly Studios, then have you heard about the game Stronghold 2?"
"recommend(name[Stronghold 2], developer[Firefly Studios], platforms[PC])","One of my favorite PC games made by Firefly Studios is Stronghold 2, are you familiar with it?"
"recommend(name[Stronghold 2], esrb[T (for Teen)], genres[real-time strategy, simulation])","Stronghold 2 was a T rated real-time strategy simulator that I enjoyed, have you played it?"
"recommend(name[Stronghold 2], esrb[T (for Teen)], genres[real-time strategy, simulation])","A Teen-rated real-time strategy, sim that I enjoyed was Stronghold 2. Have you played it?"
"recommend(name[Stronghold 2], esrb[T (for Teen)], genres[real-time strategy, simulation])","If you're okay with T rated real-time strategy simulation games, then what about Stronghold 2?"
"recommend(name[Stronghold 2], has_multiplayer[yes], platforms[PC])","If you're looking for a PC game with multiplayer, Stronghold 2 is an option. Are you familiar with it?"
"recommend(name[Stronghold 2], has_multiplayer[yes], platforms[PC])",Have you heard of the multiplayer PC game Stronghold 2?
"recommend(name[Stronghold 2], has_multiplayer[yes], platforms[PC])","If you like multiplayer PC games, then I wonder if you've tried Stronghold 2."
"recommend(name[Stronghold 2], release_year[2005], developer[Firefly Studios])","I've recently been playing this Firefly Studios game from 2005, Stronghold 2. You ever heard of it?"
"recommend(name[Stronghold 2], release_year[2005], developer[Firefly Studios])","Of the 2005 games developed by Firefly Studios, I thought Stronghold 2 was fun. Have you played it?"
"recommend(name[Stronghold 2], release_year[2005], developer[Firefly Studios])",Have you read anything about the game Stronghold 2 that was released by Firefly Studios in 2005?
"recommend(name[Stronghold 2], release_year[2005], genres[real-time strategy, simulation])","Have you ever heard of the real-time strategy simulation game Stronghold 2, from 2005?"
"recommend(name[Stronghold 2], release_year[2005], genres[real-time strategy, simulation])","Have you heard about the real-time strategy and simulation game from 2005, called Stronghold 2?"
"recommend(name[Stronghold 2], release_year[2005], genres[real-time strategy, simulation])",Stronghold 2 was a real-time strategy simulator from 2005 that I myself liked. Are you familiar with it?
"recommend(name[Super Bomberman], developer[Hudson Soft], platforms[PC])","While we're on the subject of PC games developed by Hudson Soft, have you heard of Super Bomberman?"
"recommend(name[Super Bomberman], developer[Hudson Soft], platforms[PC])",One Hudson Soft game for the PC that I enjoyed was Super Bomberman. Have you heard of it?
"recommend(name[Super Bomberman], developer[Hudson Soft], platforms[PC])","Since you seem to be a fan of PC games by Hudson Soft, I thought you might like Super Bomberman too. Have you heard about the game?"
"recommend(name[Super Bomberman], esrb[E (for Everyone)], genres[action, strategy])","For E rated action strategy games, you can't go wrong with Super Bomberman. Are you familiar with it?"
"recommend(name[Super Bomberman], esrb[E (for Everyone)], genres[action, strategy])","While on the subject of family friendly action strategy games, Super Bomberman is like that and has an E rating. Are you familiar with it?"
"recommend(name[Super Bomberman], esrb[E (for Everyone)], genres[action, strategy])","Speaking of action strategy games suitable for all ages, have you heard of Super Bomberman?"
"recommend(name[Super Bomberman], esrb[E (for Everyone)], platforms[PC])","Since you are interested in PC games rated E (for Eveyone), have you ever heard of Super Bomberman?"
"recommend(name[Super Bomberman], esrb[E (for Everyone)], platforms[PC])","For E rated family friendly PC games, Super Bomberman is an option. Have you heard of it?"
"recommend(name[Super Bomberman], esrb[E (for Everyone)], platforms[PC])","If you're looking for a good family-friendly game for the PC, Super Bomberman has an E rating. Have you heard of it before?"
"recommend(name[Super Bomberman], genres[action, strategy], player_perspective[bird view])","I know you like bird view action strategy games, just like me. I thought Super Bomberman was pretty good, have you heard of it?"
"recommend(name[Super Bomberman], genres[action, strategy], player_perspective[bird view])","Speaking of action strategy games played from a bird view perspective, have you ever played Super Bomberman?"
"recommend(name[Super Bomberman], genres[action, strategy], player_perspective[bird view])","You mentioned action strategy games that are played from a bird view perspective. Well Super Bomberman is a game like that, did you ever play it?"
