"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Input.release_year","Input.exp_release_date","Input.developer","Input.esrb","Input.rating","Input.genres","Input.player_perspective","Input.has_multiplayer","Input.platforms","Input.available_on_steam","Input.has_linux_release","Input.has_mac_release","Answer.feedback","Answer.utterance","Approve","Reject"
"3X7837UUADJNNU929XWIXTN8CVCJ64","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Tue Apr 23 21:17:27 PDT 2019","","","3IJXV6UZ1Y5N0MLA95JIK7VUGMNIRM","A1ELPYAFO7MANS","Approved","Tue Apr 23 11:32:20 PDT 2019","Tue Apr 23 11:32:35 PDT 2019","Wed May 08 11:32:35 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","15","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Forest of Doom</b>","","","","","","","","","Platform: <b>PC</b>","","","","","Since you're a PC gamer, have you tried The Forest of Doom?"
"3X7837UUADJNNU929XWIXTN8CVCJ64","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Tue Apr 23 21:17:27 PDT 2019","","","3X3OR7WPZ0MJ8IEKVZAVL6SH7OS8LT","A1MW021IG07IMF","Approved","Mon Apr 22 23:26:47 PDT 2019","Mon Apr 22 23:28:26 PDT 2019","Tue May 07 23:28:26 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","99","100% (184/184)","100% (184/184)","100% (64/64)","<b>The Forest of Doom</b>","","","","","","","","","Platform: <b>PC</b>","","","","","So as long as we're bringing up PC games, I was curious, have you played The Forest of Doom?"
"37VHPF5VYCONJUMKSKCUU364S6TC85","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:21 PDT 2019","","","3E1QT0TDFQVHIH6EAWDITQ0PQTTI82","A1ELPYAFO7MANS","Approved","Tue Apr 23 11:03:06 PDT 2019","Tue Apr 23 11:03:35 PDT 2019","Wed May 08 11:03:35 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","29","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Forest of Doom</b>","","","","","","","","","","","","Has a Mac release: <b>yes</b>","","Since you just got a Mac, I wonder if you've tried The Forest of Doom yet?"
"37VHPF5VYCONJUMKSKCUU364S6TC85","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:21 PDT 2019","","","3U088ZLJVLFH1NLG494I123FMKM0W3","A2ITJNPW1LDUN7","Approved","Thu Apr 25 05:29:23 PDT 2019","Thu Apr 25 05:31:26 PDT 2019","Fri May 10 05:31:26 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","123","100% (83/83)","100% (83/83)","100% (82/82)","<b>The Forest of Doom</b>","","","","","","","","","","","","Has a Mac release: <b>yes</b>","","if you like mac games, you should give The Forest of Doom a try."
"3XD2A6FGFNF34GUQUY88945XYFX9SL","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:21 PDT 2019","","","36AHBNMV1SYFPCHAVMA1168ER3RDYC","A1ELPYAFO7MANS","Approved","Tue Apr 23 11:18:21 PDT 2019","Tue Apr 23 11:18:43 PDT 2019","Wed May 08 11:18:43 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","22","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Forest of Doom</b>","","","","","","","","","","Available on Steam: <b>yes</b>","","","","I know you have a lot of Steam games, have you tried The Forest of Doom?"
"3XD2A6FGFNF34GUQUY88945XYFX9SL","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:21 PDT 2019","","","3W8CV64QJ3LH0RE4961BTAULA0PH9I","A2ITJNPW1LDUN7","Approved","Thu Apr 25 07:03:17 PDT 2019","Thu Apr 25 07:21:47 PDT 2019","Fri May 10 07:21:47 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","1110","100% (83/83)","100% (83/83)","100% (82/82)","<b>The Forest of Doom</b>","","","","","","","","","","Available on Steam: <b>yes</b>","","","","Since you're fond of games on steam, have you heard of The Forest of Doom ?"
"3LVTFB9DE5366A2LG0PD6LCJK47GQU","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:22 PDT 2019","","","3483FV8BEF5Q3I9OSEVSMWXHVHM26Z","A2ITJNPW1LDUN7","Approved","Thu Apr 25 07:50:27 PDT 2019","Thu Apr 25 07:50:42 PDT 2019","Fri May 10 07:50:42 PDT 2019","Fri May 03 19:35:24 PDT 2019","","","15","100% (83/83)","100% (83/83)","100% (82/82)","<b>The Forest of Doom</b>","","","Developer: <b>Tin Man Games</b>","","","","","","","","","","","Tin Man games also makes The Forest of Doom, have you played that?"
"3LVTFB9DE5366A2LG0PD6LCJK47GQU","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:27 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:22 PDT 2019","","","35GCEFQ6I6AHCAPIYJ6824V46K0Z3L","A1ELPYAFO7MANS","Approved","Tue Apr 23 10:50:21 PDT 2019","Tue Apr 23 10:54:18 PDT 2019","Wed May 08 10:54:18 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","237","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Forest of Doom</b>","","","Developer: <b>Tin Man Games</b>","","","","","","","","","","","Have you heard of The Forest of Doom, developed by Tin Man Games?"
"366FYU4PTGAMBT8ZX0FSAWFY8I0EKJ","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:22 PDT 2019","","","32AT8R96GMV4ASGNIB81TKO1W83USI","A1ELPYAFO7MANS","Approved","Mon Apr 22 21:36:32 PDT 2019","Mon Apr 22 21:37:04 PDT 2019","Tue May 07 21:37:04 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","32","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Witcher 3: Wild Hunt</b>","","","","ESRB content rating: <b>M (for Mature)</b>","","","","","","","","","","I know you're into games rated M (for Mature). Have you checked out The Witcher 3: Wild Hunt yet?"
"366FYU4PTGAMBT8ZX0FSAWFY8I0EKJ","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:22 PDT 2019","","","3TR2532VIQGQ9E7WZZ1KLDJYXS96JR","A2ITJNPW1LDUN7","Approved","Thu Apr 25 07:51:23 PDT 2019","Thu Apr 25 07:51:37 PDT 2019","Fri May 10 07:51:37 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","14","100% (83/83)","100% (83/83)","100% (82/82)","<b>The Witcher 3: Wild Hunt</b>","","","","ESRB content rating: <b>M (for Mature)</b>","","","","","","","","","","Oh, on the topic of M rated games,  The Witcher 3: Wild Hunt is absolutely amazing."
"3W3RSPVVGSCEKVN3806YTEEGJ6ZLUA","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:23 PDT 2019","","","3QECW5O0KINO4D3N6A5JVDS7ZAOT5O","A1ELPYAFO7MANS","Approved","Mon Apr 22 21:35:50 PDT 2019","Mon Apr 22 21:36:32 PDT 2019","Tue May 07 21:36:32 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","42","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Witcher 3: Wild Hunt</b>","","","","","","","","","Platform: <b>Xbox</b>","","","","","I know you love Xbox games. Have you tried The Witcher 3: Wild Hunt yet?"
"3W3RSPVVGSCEKVN3806YTEEGJ6ZLUA","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Thu Apr 25 21:32:23 PDT 2019","","","3ZPPDN2SLWI5GHN2J5T587X8IKC9E9","A2ITJNPW1LDUN7","Approved","Thu Apr 25 05:32:44 PDT 2019","Thu Apr 25 05:33:07 PDT 2019","Fri May 10 05:33:07 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","23","100% (83/83)","100% (83/83)","100% (82/82)","<b>The Witcher 3: Wild Hunt</b>","","","","","","","","","Platform: <b>Xbox</b>","","","","","If you've got an Xbox you have to play The Witcher 3: Wild Hunt, it's amazing."
"37NXA7GVSTREXAC3DQG3P0GZXD8LVZ","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Tue Apr 23 21:17:28 PDT 2019","","","34HJIJKLP6ILLM3CX0MOR3AEWZ94VA","A1ELPYAFO7MANS","Approved","Mon Apr 22 21:34:59 PDT 2019","Mon Apr 22 21:35:50 PDT 2019","Tue May 07 21:35:50 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","51","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Witcher 3: Wild Hunt</b>","","","","","","","Player perspective: <b>third person</b>","","","","","","","Speaking of third person perspective games, have you tried The Witcher 3: Wild Hunt?"
"37NXA7GVSTREXAC3DQG3P0GZXD8LVZ","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Tue Apr 23 21:17:28 PDT 2019","","","3PDJHANYK62UI8C6BZYZ903JKCOH64","A1MW021IG07IMF","Approved","Mon Apr 22 23:19:09 PDT 2019","Mon Apr 22 23:19:41 PDT 2019","Tue May 07 23:19:41 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","32","100% (184/184)","100% (184/184)","100% (64/64)","<b>The Witcher 3: Wild Hunt</b>","","","","","","","Player perspective: <b>third person</b>","","","","","","","And speaking of games with a third person perspective, have you played The Witcher 3: Wild Hunt?"
"3ZVPAMTJWNO6IBHLTFEDBBMOGQ9GRV","3R9DAV8FBHY6ITO5LJRA3TAI12QQLX","Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 2)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.07","Mon Apr 22 21:17:28 PDT 2019","2","BatchId:3617115;OriginalHitTemplateId:920937336;","3600","1296000","Tue Apr 23 21:17:28 PDT 2019","","","3CTOC39K38C9DEL1I96CRRJUSO8J7O","A1ELPYAFO7MANS","Approved","Tue Apr 23 10:44:52 PDT 2019","Tue Apr 23 10:49:41 PDT 2019","Wed May 08 10:49:41 PDT 2019","Fri May 03 19:35:25 PDT 2019","","","289","100% (75/75)","100% (75/75)","100% (48/48)","<b>The Witcher 3: Wild Hunt</b>","","","Developer: <b>CD Projekt RED</b>","","","","","","","","","","","Since you like games by CD Projekt RED, I'm wondering if you've played The Witcher 3: Wild Hunt?"
