"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.attribute","Answer.feedback","Answer.utterance1","Answer.utterance2","Answer.utterance3","Answer.utterance4","Answer.utterance5","Approve","Reject"
"33W1NHWFYH6JP7PINW7XWX3CG6LZTC","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:26 PDT 2019","","","3YMU66OBIOUWF11CNC7LLRG8F54GHD","A17TKHT8FEVH0R","Submitted","Mon Apr 29 12:59:43 PDT 2019","Mon Apr 29 13:27:57 PDT 2019","Tue May 14 13:27:57 PDT 2019","","","","1694","100% (3/3)","100% (3/3)","0% (0/0)","Genres","","What are the genres of your favorite video games?","What kind of genres for video games do you like?","What's your favorite video game genre?","Since you like video games, what's your favorite genre?","When you play video games, what genres are your favorite?"
"3FDWKV9VCNNYQD5O8C7DTRT5KGAUMH","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:27 PDT 2019","","","33C7UALJVMK6IBAG2PSC1RJ3AEO81H","A2ITJNPW1LDUN7","Submitted","Fri Apr 26 06:05:49 PDT 2019","Fri Apr 26 06:06:41 PDT 2019","Sat May 11 06:06:41 PDT 2019","","","","52","100% (47/47)","100% (47/47)","100% (46/46)","Player perspective","","What is your preferred player perspective in a videogame?","If a game wasn't in your player perspective would you still want to play it?","Why do you prefer that player perspective over others?","What is your least favorite player perspective?","Why do you find that player perspective so unappealing?"
"3FDWKV9VCNNYQD5O8C7DTRT5KGAUMH","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:27 PDT 2019","","","3A4NIXBJ77LYT7GOP0KEQOTCSSRLM3","AGRKG3YT3KMD8","Submitted","Fri Apr 26 12:39:40 PDT 2019","Fri Apr 26 12:41:56 PDT 2019","Sat May 11 12:41:56 PDT 2019","","","","136","100% (22/22)","100% (22/22)","0% (0/0)","Player perspective","","What player perspective do you prefer?","Which perspective do you prefer to game on?","What is your favorite gaming perspective?","What game perspective type do you like most?","Which perspective is the one that you prefer the most?"
"3FDWKV9VCNNYQD5O8C7DTRT5KGAUMH","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:27 PDT 2019","","","3M81GAB8A15D1DS4QG21TUHCQEZQBR","A2EED3HLTA96CP","Submitted","Mon Apr 29 12:09:40 PDT 2019","Mon Apr 29 12:26:45 PDT 2019","Tue May 14 12:26:45 PDT 2019","","","","1025","100% (25/25)","100% (25/25)","0% (0/0)","Player perspective","","Do you enjoy first person perspective games?","Is player perspective important when you decide whether to buy a game?","Do you have a perspective preference in video games?","Do you prefer the third person perspective?","Have you ever decided not to try a game based on its perspective?"
"34R3P23QHSMPQ3TICF61JA66OAMHWU","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Sun Apr 28 21:05:27 PDT 2019","","","3HL8HNGX46NXMVNYEGDBQPI8VXXF9S","AGRKG3YT3KMD8","Submitted","Fri Apr 26 12:31:29 PDT 2019","Fri Apr 26 12:32:58 PDT 2019","Sat May 11 12:32:58 PDT 2019","","","","89","100% (22/22)","100% (22/22)","0% (0/0)","Multiplayer","","Do you like gaming with more than one player?","Do you prefer to game with others?","Do you like playing games with other people?","Are you more of a multi-person type of player?","Do you prefer playing games with others?"
"34R3P23QHSMPQ3TICF61JA66OAMHWU","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Sun Apr 28 21:05:27 PDT 2019","","","3Q5ZZ9ZEVP156TBZ3CUO4HWKM7E85A","A1POAW2RQBTBXB","Submitted","Sun Apr 28 20:15:48 PDT 2019","Sun Apr 28 20:19:40 PDT 2019","Mon May 13 20:19:40 PDT 2019","","","","232","100% (1/1)","100% (1/1)","0% (0/0)","Multiplayer","","Do you enjoy like multiplayer games the best?","Do you like games that you play with groups?","Do you like to play games with many people?","Do you play multiplayer games?","DO you enjoy playing games with lots of people?"
"34R3P23QHSMPQ3TICF61JA66OAMHWU","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Sun Apr 28 21:05:27 PDT 2019","","","3ZAZR5XV0245PAL1RCH9V7ZYDKMCZG","A2ITJNPW1LDUN7","Submitted","Fri Apr 26 06:06:41 PDT 2019","Fri Apr 26 06:07:21 PDT 2019","Sat May 11 06:07:21 PDT 2019","","","","40","100% (47/47)","100% (47/47)","100% (46/46)","Multiplayer","","What is it about multiplayer that you like so much?","Would you play a game without multiplayer at all?","Do you find multiplayer games enjoyable?","Why do you dislike multiplayer games?","Do you enjoy playing multiplayer games online?"
"3XUY87HIVPZFD50FZAGR2HCB7U7MMH","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 21:01:40 PDT 2019","","","3CFJTT4SXUCDI31V0RLCFQ4UGZ27I0","AGRKG3YT3KMD8","Submitted","Fri Apr 26 12:37:26 PDT 2019","Fri Apr 26 12:38:32 PDT 2019","Sat May 11 12:38:32 PDT 2019","","","","66","100% (22/22)","100% (22/22)","0% (0/0)","Platform","","What's your preferred gaming platform?","Which platform is your choice for gaming?","Which platform do you prefer to use to game?","What is your platform?","Can you tell me what platform you game on?"
"3XUY87HIVPZFD50FZAGR2HCB7U7MMH","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 21:01:40 PDT 2019","","","3E337GFOLAUOPXNNQA2YQBD41Y6NGK","A2ITJNPW1LDUN7","Submitted","Fri Apr 26 06:07:21 PDT 2019","Fri Apr 26 06:08:13 PDT 2019","Sat May 11 06:08:13 PDT 2019","","","","52","100% (47/47)","100% (47/47)","100% (46/46)","Platform","","What is your preferred gaming platform?","Why do you prefer that platform over others?","Do you have any platforms you dislike?","What is it about that platform that you find unappealing?","Does gaming platform matter to you at all?"
"3XUY87HIVPZFD50FZAGR2HCB7U7MMH","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 21:01:40 PDT 2019","","","3GA6AFUKOPAVLPPOSX012XRZBH1H36","A2EED3HLTA96CP","Submitted","Fri Apr 26 06:39:33 PDT 2019","Fri Apr 26 06:43:01 PDT 2019","Sat May 11 06:43:01 PDT 2019","","","","208","100% (25/25)","100% (25/25)","0% (0/0)","Platform","","What gaming platform do you prefer?","What's your favorite platform for games?","Which platform do you go for when it comes to games?","What gaming platform do you generally choose?","Which platform are you partial to for video games?"
"3UEDKCTP9VB12ETPAS1M4MNHN0HK7Z","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Sat Apr 27 21:01:40 PDT 2019","","","36ZN444YTSKK39TUHD2EQCQP6OBIO0","AGRKG3YT3KMD8","Submitted","Fri Apr 26 12:33:06 PDT 2019","Fri Apr 26 12:34:39 PDT 2019","Sat May 11 12:34:39 PDT 2019","","","","93","100% (22/22)","100% (22/22)","0% (0/0)","Availability on Steam","","Does it matter to you if a game is on Steam?","Is a game being on Steam or not a dealbreaker to you?","Do you prefer that a game be available on Steam?","Do you want your games on Steam?","Is Steam a requirement for your games?"
"3UEDKCTP9VB12ETPAS1M4MNHN0HK7Z","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Sat Apr 27 21:01:40 PDT 2019","","","3WYGZ5XF3X1Q7WBBOX4ZNXF3VOPKSA","A1198W1SPF1R4","Submitted","Sat Apr 27 10:38:29 PDT 2019","Sat Apr 27 11:11:56 PDT 2019","Sun May 12 11:11:56 PDT 2019","","","","2007","100% (7/7)","100% (7/7)","0% (0/0)","Availability on Steam","none","Do you prefer to play games that are available on Steam?","Do you think it is important that a game is available on Steam?","Do you only play games on Steam?","Is it more convenient to play games that are available on Steam?","Do you purchase games that are available on Steam?"
"3UEDKCTP9VB12ETPAS1M4MNHN0HK7Z","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Sat Apr 27 21:01:40 PDT 2019","","","3X1FV8S5JYD1X2WWS1OP0S7HN07VG6","A2ITJNPW1LDUN7","Submitted","Fri Apr 26 06:03:01 PDT 2019","Fri Apr 26 06:03:56 PDT 2019","Sat May 11 06:03:56 PDT 2019","","","","55","100% (47/47)","100% (47/47)","100% (46/46)","Availability on Steam","","Do you find  availability on Steam to be important to you?","Do you like games with availability on Steam","How do you feel about games available on steam?","Would you dislike a game with no steam availability?","What is it about availability on Steam that appeals to you?"
"3WRAAIUSBJKP5GQUGESV47X9KH2XAS","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 21:01:40 PDT 2019","","","3RXPCZQMQQXLBQGYLN40T401Y0AG1K","AGRKG3YT3KMD8","Submitted","Fri Apr 26 12:38:36 PDT 2019","Fri Apr 26 12:39:35 PDT 2019","Sat May 11 12:39:35 PDT 2019","","","","59","100% (22/22)","100% (22/22)","0% (0/0)","Linux","","Are you a Linux gamer?","Is Linux your OS for gaming?","Do you like to game on Linux?","Do you game often on Linux?","Is Linux your gaming OS of choice?"
"3WRAAIUSBJKP5GQUGESV47X9KH2XAS","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 21:01:40 PDT 2019","","","3TY7ZAOG5G6Q6NRZFVLFDR9K0NGK0F","A224B7BAQ0MZSN","Submitted","Fri Apr 26 08:24:53 PDT 2019","Fri Apr 26 08:32:19 PDT 2019","Sat May 11 08:32:19 PDT 2019","","","","446","100% (2/2)","100% (1/1)","0% (0/0)","Linux","I enjoyed trying to come up with different responses. I hope they're good enough, but if there is any problem, please contact me and I will do whatever I need to to fix it!","Have you ever played a game that runs on Linux?","Do you have any experience with gaming on a Linux system?","Would you recommend Linux for playing games?","Does it matter to you if you can use a game on a Linux OS?","What kind of Linux games do you like?"
"3WRAAIUSBJKP5GQUGESV47X9KH2XAS","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 21:01:40 PDT 2019","","","3ZR9AIQJUCV5SL2WU3YZ6AKO3ZL04W","A2ITJNPW1LDUN7","Submitted","Fri Apr 26 05:58:44 PDT 2019","Fri Apr 26 05:59:39 PDT 2019","Sat May 11 05:59:39 PDT 2019","","","","55","100% (47/47)","100% (47/47)","100% (46/46)","Linux","","Do you play games on Linux?","Do you like Linux games?","Why is it important for games to be available on Linux?","Why do you play games on Linux?","How do you feel about games not available on Linux?"
"36U4VBVNQOYPNTIGDK3UFQNFQ39RU2","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:28 PDT 2019","","","3KXIR214I52COV5A9Q2DPYD30G442L","A2EED3HLTA96CP","Submitted","Mon Apr 29 12:06:50 PDT 2019","Mon Apr 29 12:09:39 PDT 2019","Tue May 14 12:09:39 PDT 2019","","","","169","100% (25/25)","100% (25/25)","0% (0/0)","Mac","","Do you think the Mac is a better platform than others?","Do you generally play games on the Mac?","Does a game need a Mac release for you to be interested in it?","What game aspects are better on a Mac?","How important is a Mac release of a game to you?"
"36U4VBVNQOYPNTIGDK3UFQNFQ39RU2","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:28 PDT 2019","","","3OONKJ5DKD5AG1FOB3AX4PMCBYSBOL","AGRKG3YT3KMD8","Submitted","Fri Apr 26 12:36:05 PDT 2019","Fri Apr 26 12:37:18 PDT 2019","Sat May 11 12:37:18 PDT 2019","","","","73","100% (22/22)","100% (22/22)","0% (0/0)","Mac","","Are you a Mac gamer?","Do you play video games on the Mac platform?","Do you play your games on Mac?","Is Mac your platform for game playing?","Do you use Mac as a platform for your gaming?"
"36U4VBVNQOYPNTIGDK3UFQNFQ39RU2","307S2DJ7I0B156DK3DC5TEMZZE11AX","Write 5 questions about a video game attribute preference","Produce casual conversational questions prompting for a video game-related preference based on the given attribute","dialog, video game, attribute, writing, entertainment, chat, conversation, creative","$0.35","Thu Apr 25 21:01:40 PDT 2019","3","BatchId:3621289;OriginalHitTemplateId:920937336;","3600","1296000","Mon Apr 29 21:05:28 PDT 2019","","","3XCC1ODXDMX0HK9TMDORT9MG8H3RQ4","A2ITJNPW1LDUN7","Submitted","Fri Apr 26 06:03:56 PDT 2019","Fri Apr 26 06:04:37 PDT 2019","Sat May 11 06:04:37 PDT 2019","","","","41","100% (47/47)","100% (47/47)","100% (46/46)","Mac","","Do you play games on Mac?","Does a game having a  Mac release matter to you?","Why do you dislike gaming on a Mac?","Would you dislike a game with a  Mac release?","How do you feel about games with a Mac release?"
