HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Input.specifier,Answer.selected_attr11,Answer.selected_attr21,Answer.selected_attr31,Answer.selected_attr41,Answer.selected_attr51,Answer.specifier1,Answer.specifier2,Answer.specifier3,Answer.specifier4,Answer.specifier5,Answer.utterance1,Answer.utterance2,Answer.utterance3,Answer.utterance4,Answer.utterance5,Approve,Reject
3DTJ4WT8BD0H0O7LX1I2XB3BCEHZE4,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:52 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:52 PDT 2019,,,3IXQG4FA2UK79EBI9ERF7ZRNEZY9BV,A1MW021IG07IMF,Submitted,Wed Apr 17 19:10:04 PDT 2019,Wed Apr 17 19:14:05 PDT 2019,Thu May 02 19:14:05 PDT 2019,,,,241,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2001</b>,,Developer: <b>Neversoft Entertainment</b>,ESRB content rating: <b>T (for Teen)</b>,,Genres: <b>sport</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,Specifier: <b></b>,genres,platforms,developer,release_year,esrb,in-depth,brand new,other,broken,scary,Are there any in-depth sport games that you've played lately?,Do you remember the name of that brand new Xbox game?,What other game developed by Neversoft Entertainment have you played?,What do you think was the most broken game that came out in 2001?,What do you think was a good example of a scary game that still only got a T rating from the ESRB?,,
3VP28W7DUN59627HSC28FTOBOFWZFM,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:52 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:52 PDT 2019,,,3FTF2T8WLS4ZXH9T45NBUD48NU9W9E,A1MW021IG07IMF,Submitted,Wed Apr 17 03:02:16 PDT 2019,Wed Apr 17 03:08:16 PDT 2019,Thu May 02 03:08:16 PDT 2019,,,,360,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2014</b>,,Developer: <b>Kunos Simulazioni</b>,ESRB content rating: <b>E (for Everyone)</b>,,"Genres: <b>driving/racing, simulation, sport</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,,Specifier: <b></b>,platforms,has_multiplayer,esrb,release_year,genres,weirdest,addictive,other,favorite,exciting,So what's the weirdest game you got for the PlayStation?,"I'm looking for an addictive game with multiplayer, is there one you would recommend?",What other E rated game can you recommend?,So what is your favorite game that came out in 2014?,"Among sport racing simulators, what do you think is the most exciting game that you played lately?",,
368IUKXGA5TJ95C04A12UP9KLHN6P6,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:52 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:52 PDT 2019,,,324G5B4FB4U2B8KFW1W69M4YS5D70V,A1MW021IG07IMF,Submitted,Wed Apr 17 19:21:25 PDT 2019,Wed Apr 17 19:25:08 PDT 2019,Thu May 02 19:25:08 PDT 2019,,,,223,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2004</b>,,Developer: <b>Valve Corporation</b>,ESRB content rating: <b>M (for Mature)</b>,,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,,Specifier: <b></b>,platforms,genres,release_year,esrb,player_perspective,hardest,confusing,fascinating,tearjerking,nauseating,What do you think is the hardest game available for the PlayStation?,Have you ever played a shooter video game that you found confusing?,"In 2004, was there any game released that you felt was fascinating?","Is there any game that, despite being M rated by the ESRB, you actually felt was tearjerking?",Has a first person perspective video game ever been nauseating for you?,,
3MZ3TAMYTL8KE2NGJ3EGWNZ4VQ5RIC,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3LWJHTCVCD83EU4KVIOXCK8X3WSQFC,A1MW021IG07IMF,Submitted,Wed Apr 17 18:29:56 PDT 2019,Wed Apr 17 18:32:42 PDT 2019,Thu May 02 18:32:42 PDT 2019,,,,166,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2005</b>,,Developer: <b>Firefly Studios</b>,ESRB content rating: <b>T (for Teen)</b>,,"Genres: <b>real-time strategy, simulation</b>",Player perspective: <b>bird view</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,Specifier: <b></b>,platforms,genres,available_on_steam,developer,release_year,scary,other,latest,upcoming,underrated,What's a really scary game that you can get on the PC?,What other real-time strategy simulator have you played?,What's the name of the latest game you got on Steam?,What's the name of the upcoming game developed by Firefly Studios?,In your view what's the most underrated game that was released in 2005?,,
3R868ACW4SXFK23C3W8QXEONPUWZGL,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3DIP6YHAPDE52C4SEDNR8B2XXQT8E5,A1MW021IG07IMF,Submitted,Wed Apr 17 19:03:24 PDT 2019,Wed Apr 17 19:06:46 PDT 2019,Thu May 02 19:06:46 PDT 2019,,,,202,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2011</b>,,Developer: <b>EA Canada</b>,ESRB content rating: <b>E (for Everyone)</b>,,"Genres: <b>simulation, sport</b>",Player perspective: <b>bird view</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,Specifier: <b></b>,platforms,player_perspective,release_year,developer,genres,complex,calming,best looking,favorite,poorly balanced,Have you played any complex games on the Xbox lately?,"I was hoping to find a calming game played from a bird view perspective, is there any one you would suggest?",What would you say is the best looking game that came out in 2011?,What is your favorite game made by EA Canada?,Do you know of a sport simulator game out there that is rather poorly balanced?,,
3AC6MFV69K3TKYYNN2Q8IE0O4U9ZHK,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3XC1O3LBOT826268YXLQC2O4K0ETL1,A1MW021IG07IMF,Submitted,Wed Apr 17 19:14:06 PDT 2019,Wed Apr 17 19:17:08 PDT 2019,Thu May 02 19:17:08 PDT 2019,,,,182,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2017</b>,,Developer: <b>Guerrilla Games</b>,ESRB content rating: <b>T (for Teen)</b>,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,,Specifier: <b></b>,developer,release_year,platforms,has_multiplayer,genres,overrated,bizarre,relaxing,lengthy,gory,What would you say is the most overrated game made by Guerrilla Games?,Do you know of any bizarre games that came out in 2017?,"I'm looking for a relaxing game for the PlayStation, is there any game like that you know about?",Have you played any lengthy single player only games lately?,Do you know of any gory action-adventure shooters with role-playing elements?,,
3CMIQF80GNB49HDF4NGRUUZUQD96QX,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3HOSI13XH0ACR1MJZQNNOLYD84NDDJ,A1MW021IG07IMF,Submitted,Wed Apr 17 18:24:24 PDT 2019,Wed Apr 17 18:27:33 PDT 2019,Thu May 02 18:27:33 PDT 2019,,,,189,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2009</b>,,Developer: <b>Beenox</b>,ESRB content rating: <b>T (for Teen)</b>,,Genres: <b>music</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,,Specifier: <b></b>,platforms,genres,player_perspective,release_year,has_multiplayer,beautiful,cheerful,exhilarating,other,fast-paced,What do you think is the most beautiful Nintendo game?,"I'm looking for a really cheerful music game, is there one you would recommend to me?","I'm looking for a game from a first person perspective that is really exhilarating, is there one you would recommend to me?",What other game from 2009 have you enjoyed?,What's a really fast-paced game with multiplayer that you like to play?,,
3OJX0UFJ0ZSJJTMUJ338O5NLJZMU90,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3ZQIG0FLQF2XUOMW76S7MVT5FOUWV1,AGRKG3YT3KMD8,Submitted,Wed Apr 17 05:44:13 PDT 2019,Wed Apr 17 05:47:24 PDT 2019,Thu May 02 05:47:24 PDT 2019,,,,191,100% (16/16),100% (16/16),100% (16/16),,Year: <b>2017</b>,,Developer: <b>Red Entertainment Corporation</b>,,,Genres: <b>text adventure</b>,,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,Specifier: <b></b>,has_linux_release,genres,has_multiplayer,platforms,developer,other,immersive,rewarding,quick-to-learn,newest,What other game have you played that works on Linux?,Have you ever encountered a really immersive text adventure game?,Do you know of a rewarding single-player game?,Can you recommend a quick-to-learn PC game that you tried recently?,What's the newest game from Red Entertainment Corporation that you've played?,,
3VJ4PFXFJ3SXOCWZB9H8K0Y5PH4UAF,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3M0BCWMB8WIILAOQ2P17LJZYC0IBWM,A1MW021IG07IMF,Submitted,Wed Apr 17 18:40:00 PDT 2019,Wed Apr 17 18:44:33 PDT 2019,Thu May 02 18:44:33 PDT 2019,,,,273,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2010</b>,,Developer: <b>Team17 Digital Ltd</b>,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,,"Genres: <b>action, platformer, strategy</b>",Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>,Specifier: <b></b>,available_on_steam,player_perspective,platforms,release_year,genres,challenging,other,buggy,controversial,fun,"Hey, is there any challenging game on Steam right now that you like?",Are there some other side view perspective games you would recommend?,Have you experienced any buggy PC games recently?,Was there any controversial game that came out in 2010?,Do you know of a fun action platformer with strategy elements?,,
3VQTAXTYN3627M1RHNH4FBIB7ZPUBA,3ND6XU89DK84JDK980A3QLZ22F4NAP,Write 5 conversational responses about a video game based on its attributes and context (type: request; attributes: 2),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.40 ,Wed Apr 17 02:30:53 PDT 2019,1,BatchId:3610372;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 02:30:53 PDT 2019,,,3W92K5RLWV33H57CB55YWVGSVVV5V6,A1MW021IG07IMF,Submitted,Wed Apr 17 19:06:46 PDT 2019,Wed Apr 17 19:10:04 PDT 2019,Thu May 02 19:10:04 PDT 2019,,,,198,100% (55/55),100% (55/55),100% (55/55),,Year: <b>2017</b>,,Developer: <b>Ghost Games</b>,ESRB content rating: <b>T (for Teen)</b>,,Genres: <b>driving/racing</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,,Specifier: <b></b>,genres,release_year,developer,platforms,player_perspective,complicated,unfair,exceptional,other,dynamic,What would you say is a good example of a complicated driving/racing game?,Was there any game you played from 2017 that you would say was unfair?,Is there a game made by Ghost Games that you found exceptional?,What other PlayStation game is there that you would recommend?,"I'm interested in playing a dynamic game with a third person perspective, do you know of any?",,
