mr,ref
"recommend(name[The Forest of Doom], developer[Tin Man Games])","I wonder if you've heard of The Forest of Doom, developed by Tin Man Games."
"recommend(name[The Forest of Doom], developer[Tin Man Games])",Tin Man Games also made The Forest of Doom. Have you played that game?
"recommend(name[The Forest of Doom], developer[Tin Man Games])","Have you heard of The Forest of Doom, developed by Tin Man Games?"
"recommend(name[The Forest of Doom], genres[role-playing, text adventure])","Since we're on the subject of text adventure RPGs, have you ever played The Forest of Doom?"
"recommend(name[The Forest of Doom], genres[role-playing, text adventure])",I was wondering if you've also tried the text adventure role-playing game The Forest of Doom.
"recommend(name[The Forest of Doom], genres[role-playing, text adventure])",Hey have you heard of the role-playing text adventure game The Forest of Doom?
"recommend(name[The Forest of Doom], has_mac_release[yes])",Ever heard of The Forest of Doom on Mac?
"recommend(name[The Forest of Doom], has_mac_release[yes])","If you like Mac games, you should give The Forest of Doom a try. Have you heard of it before?"
"recommend(name[The Forest of Doom], has_mac_release[yes])","Since you've got a Mac, I wonder if you've tried The Forest of Doom yet?"
"recommend(name[The Forest of Doom], platforms[PC])","Since you're a PC gamer, have you tried The Forest of Doom?"
"recommend(name[The Forest of Doom], platforms[PC])","So, as long as we're bringing up PC games, I was curious, have you played The Forest of Doom?"
"recommend(name[The Forest of Doom], platforms[PC])","Speaking of great PC games, have you heard of The Forest of Doom?"
"recommend(name[The Witcher 3: Wild Hunt], developer[CD Projekt RED])",Ever heard of The Witcher 3: Wild Hunt by CD Projekt RED?
"recommend(name[The Witcher 3: Wild Hunt], developer[CD Projekt RED])","Since you like games by CD Projekt RED, I'm wondering if you've played The Witcher 3: Wild Hunt."
"recommend(name[The Witcher 3: Wild Hunt], developer[CD Projekt RED])",The best game I know developed by CD Projekt RED is The Witcher 3: Wild Hunt. Have you ever played it?
"recommend(name[The Witcher 3: Wild Hunt], esrb[M (for Mature)])","Oh, on the topic of M rated games, The Witcher 3: Wild Hunt is absolutely amazing. Have you played it?"
"recommend(name[The Witcher 3: Wild Hunt], esrb[M (for Mature)])","I know you're into M rated games. So, have you checked out The Witcher 3: Wild Hunt yet?"
"recommend(name[The Witcher 3: Wild Hunt], esrb[M (for Mature)])","I know you like M rated games, have you tried The Witcher 3: Wild Hunt?"
"recommend(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing])","You seem to like action-adventure RPGs, so I wonder if you've heard of The Witcher 3: Wild Hunt."
"recommend(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing])","I know you're into role-playing games, so I wonder if you've tried the action-adventure RPG The Witcher 3: Wild Hunt."
"recommend(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing])","So, since we're talking about action-adventure RPGs, I've gotta ask, have you played The Witcher 3: Wild Hunt?"
"recommend(name[The Witcher 3: Wild Hunt], platforms[Xbox])",Have you ever heard of The Witcher 3: Wild Hunt on Xbox?
"recommend(name[The Witcher 3: Wild Hunt], platforms[Xbox])",I know you love Xbox games. Have you tried The Witcher 3: Wild Hunt yet?
"recommend(name[The Witcher 3: Wild Hunt], platforms[Xbox])","Considering you've got an Xbox, you've gotta play The Witcher 3: Wild Hunt. You must have heard of it, haven't you?"
"recommend(name[The Witcher 3: Wild Hunt], player_perspective[third person])","Speaking of third person perspective games, have you tried The Witcher 3: Wild Hunt?"
"recommend(name[The Witcher 3: Wild Hunt], player_perspective[third person])","And speaking of games with a third person perspective, have you played The Witcher 3: Wild Hunt?"
"recommend(name[The Witcher 3: Wild Hunt], player_perspective[third person])","Since you like third person perspective games, I wonder if you've heard of The Witcher 3: Wild Hunt."
"recommend(name[The Wolf Among Us], available_on_steam[yes])","I know you use Steam a lot, so I wonder if you've tried The Wolf Among Us."
"recommend(name[The Wolf Among Us], available_on_steam[yes])","I know there's a lot of good games on Steam, but The Wolf Among Us comes to my mind right now. Have you given it a shot?"
"recommend(name[The Wolf Among Us], available_on_steam[yes])",I know that you're a true blue Steam gamer. Did you check out The Wolf Among Us on Steam?
"recommend(name[The Wolf Among Us], developer[Telltale Games])","Since we're on the subject of games developed by Telltale Games, I'm wondering, have you played The Wolf Among Us?"
"recommend(name[The Wolf Among Us], developer[Telltale Games])",Some of your favorite games seem to have been made by Telltale Games. Have you tried their The Wolf Among Us?
"recommend(name[The Wolf Among Us], developer[Telltale Games])",Did you say that you like games developed by Telltale Games? I was wondering if you have heard of The Wolf Among Us.
"recommend(name[The Wolf Among Us], esrb[M (for Mature)])","If you're into M rated games, why don't you check out The Wolf Among Us?"
"recommend(name[The Wolf Among Us], esrb[M (for Mature)])","And speaking of games that the ESRB gave an M rating to, have you played The Wolf Among Us?"
"recommend(name[The Wolf Among Us], esrb[M (for Mature)])",I understand that you like games with mature content. Have you played The Wolf Among Us?
"recommend(name[The Wolf Among Us], platforms[PC])","Speaking of PC games, have you heard of this great game called The Wolf Among Us?"
"recommend(name[The Wolf Among Us], platforms[PC])","While we're on the subject of PC games, are you familiar with The Wolf Among Us?"
"recommend(name[The Wolf Among Us], platforms[PC])",I was looking for a new PC game and thought I'd ask you if you've ever heard of The Wolf Among Us?
"recommend(name[The Wolf Among Us], player_perspective[third person])","Since you like third person games I think you'd enjoy The Wolf Among Us. Have you played it, by any chance?"
"recommend(name[The Wolf Among Us], player_perspective[third person])","Speaking of third person games, have you played The Wolf Among Us?"
"recommend(name[The Wolf Among Us], player_perspective[third person])","Speaking of third person perspective games, have you played The Wolf Among Us?"
"recommend(name[Transport Tycoon], available_on_steam[no])","And speaking of games that actually don't have a Steam release, are you familiar with Transport Tycoon?"
"recommend(name[Transport Tycoon], available_on_steam[no])","I know you don't care about getting games on Steam, so I wonder if you have tried Transport Tycoon."
"recommend(name[Transport Tycoon], available_on_steam[no])","Since you don't care about your games being on Steam, have you ever tried Transport Tycoon?"
"recommend(name[Transport Tycoon], developer[Chris Sawyer])",Chris Sawyer seems to be one of your favorite developers. Have you played their Transport Tycoon?
"recommend(name[Transport Tycoon], developer[Chris Sawyer])","Since you like other games developed by Chris Sawyer, I wonder if you've ever played Transport Tycoon."
"recommend(name[Transport Tycoon], developer[Chris Sawyer])","Since you play games developed by Chris Sawyer, I wonder, have you played Transport Tycoon?"
"recommend(name[Transport Tycoon], genres[simulation, strategy])","Since you're into simulation strategy games, have you tried the game Transport Tycoon?"
"recommend(name[Transport Tycoon], genres[simulation, strategy])","A good strategy simulation is hard to find, but have you played Transport Tycoon?"
"recommend(name[Transport Tycoon], genres[simulation, strategy])","On the topic of simulation strategy games, have you tried Transport Tycoon?"
"recommend(name[Transport Tycoon], has_multiplayer[no])","There are plenty of single-player only games out there, but have you gotten a chance to play Transport Tycoon?"
"recommend(name[Transport Tycoon], has_multiplayer[no])","Since you prefer single-player games, have you tried Transport Tycoon?"
"recommend(name[Transport Tycoon], has_multiplayer[no])","You don't seem to be into multiplayer games, so tell me, have you heard of the single-player game Transport Tycoon?"
"recommend(name[Transport Tycoon], release_year[1994])",I think you might like the 1994 game Transport Tycoon. Have you ever heard of it?
"recommend(name[Transport Tycoon], release_year[1994])","I know older games are pretty hit or miss, but I think you'd love 1994's Transport Tycoon. You heard of it?"
"recommend(name[Transport Tycoon], release_year[1994])","Considering you're a fan of some other games from 1994, I wonder if you have also given Transport Tycoon a try at some point."
