mr,ref
"name[Blue Spice], eattype[pub], food[Chinese], area[riverside]",Blue Spice is a pub providing Chinese food It is located in the riverside.
"name[Blue Spice], eattype[pub], food[Chinese], area[riverside]",Blue Spice is a Chinese pub located in the riverside.
"name[Blue Spice], eattype[pub], food[Chinese], familyfriendly[yes]",Blue Spice is a pub that is child friendly and serves Chinese food.
"name[Blue Spice], eattype[pub], food[Chinese]",Blue Spice pub offers Chinese food.
"name[Blue Spice], eattype[pub], food[English]",Blue Spice is a pub that serves English food.
"name[Blue Spice], eattype[pub], familyfriendly[no]",The pub Blue Spice is not conducive for families.
"name[Blue Spice], eattype[pub], food[English]",Blue Spice is a pub that serves English food.
"name[Blue Spice], eattype[pub], area[city centre], near[Rainbow Vegetarian Café]",Blue Spice is a pub located near Rainbow Vegetarian Café located in city centre.
"name[Blue Spice], eattype[pub], area[city centre], near[Rainbow Vegetarian Café]",Near the Rainbow Vegetarian Café in the city centre is the family-unfriendly pub Blue Spice.
"name[Blue Spice], eattype[pub], area[city centre], near[Rainbow Vegetarian Café]",There is a pub called Blue Spice near the Rainbow Vegetarian Café in the city centre.
"name[Blue Spice], eattype[pub], food[English], familyfriendly[yes]",Blue Spice is a family-friendly pub that serves English cuisine.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]","The Blue Spice is a pub located by the riverside, near the Rainbow Vegetarian Café."
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]","Near the Rainbow Vegetarian Café, by the riverside is a pub called The Blue Spice."
"name[Blue Spice], eattype[pub], familyfriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a pub located near the Rainbow Vegetarian Café. It is not family friendly.
"name[Blue Spice], eattype[pub], near[Rainbow Vegetarian Café]",Blue Spice is a pub located near the Rainbow Vegetarian Café.
"name[Blue Spice], eattype[pub], area[riverside]",Near the river is a pub called The Blue Spice.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]",There is a riverside pub near the Rainbow Vegetarian Café called Blue Spice.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]",A pub called Blue Spice is situated near Rainbow Vegetarian Café at Riverside.
"name[Blue Spice], eattype[pub], food[English]",Blue Spice is a pub serving English food.
"name[Blue Spice], eattype[pub], food[English]",The Blue Spice is a pub that serves English cuisine.
"name[Blue Spice], eattype[pub], food[English], familyfriendly[yes]",Blue Spice is a family-friendly pub providing English food.
"name[Blue Spice], eattype[pub], area[riverside], familyfriendly[yes]",In the riverside area you can find a family friendly pub named Blue Spice.
"name[Blue Spice], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice is located on the riverside near the Rainbow Vegetarian Café.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]",In riverside there is a pub near Rainbow Vegetarian Café called Blue Spice.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice is a pub located on the riverside near Rainbow Vegetarian Café.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice us a pub in riverside near Rainbow Vegetarian Café.
"name[Blue Spice], eattype[pub], familyfriendly[yes]",The Blue Spice is a family friendly pub.
"name[Blue Spice], eattype[pub]",The Blue Spice is a pub.
"name[Blue Spice], eattype[pub], food[English], familyfriendly[yes]",Blue Spice is a family friendly pub serving English food.
"name[Blue Spice], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice is a pub located near Rainbow Vegetarian Café by the riverside.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[city centre]",A restaurant named Blue Spice is located in the city centre.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[city centre]","The Blue Spice is a restaurant that also serves Chinese food, it's located in the city center."
"name[Blue Spice], eattype[restaurant], food[Chinese], area[city centre]",There is a restaurant Blue Spice located in the centre of the city that provides Chinese food.
area[city centre],located in the city center.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[city centre]",Blue Spice is a restaurant located in the city centre.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[city centre]",Blue Spice is a restaurant providing Chinese food It is located in the city centre.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[city centre]",Blue Spice is a restaurant providing Chinese food It is located in the city centre.
"name[Blue Spice], food[Chinese]","For Chinese, head to Blue Spice."
"name[Blue Spice], eattype[restaurant], food[Chinese]",Blue Spice is a fusion restaurant and Chinese.
"eattype[restaurant], area[riverside], familyfriendly[no], near[Rainbow Vegetarian Café]",There is a non-family friendly restaurant along the riverside and near Rainbow Vegetarian Café.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[riverside]",Blue Spice restaurant in riverside serves Chinese food.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[riverside]",Blue Spice is a restaurant providing Chinese food It is located in the riverside.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[riverside]",Blue Spice is a restaurant providing Chinese food It is located in the riverside.
"name[Blue Spice], eattype[restaurant], food[Chinese], area[riverside]",Blue Spice is a Chinese restaurant located in the riverside.
"name[Blue Spice], eattype[restaurant], food[Chinese], familyfriendly[yes]",Blue Spice is a restaurant that is child friendly and serves Chinese food.
"name[Blue Spice], eattype[restaurant], food[Chinese]",Blue Spice restaurant offers Chinese food.
"name[Blue Spice], eattype[restaurant], food[English]",Blue Spice is a restaurant that serves English food.
"name[Blue Spice], eattype[restaurant], familyfriendly[no]",The restaurant Blue Spice is not conducive for families.
"name[Blue Spice], eattype[restaurant], food[English]",Blue Spice is a restaurant that serves English food.
"name[Blue Spice], eattype[restaurant], area[city centre], near[Rainbow Vegetarian Café]",Blue Spice is a restaurant located near Rainbow Vegetarian Café located in city centre.
"name[Blue Spice], eattype[restaurant], area[city centre], near[Rainbow Vegetarian Café]",Near the Rainbow Vegetarian Café in the city centre is the family-unfriendly restaurant Blue Spice.
"name[Blue Spice], eattype[restaurant], area[city centre], near[Rainbow Vegetarian Café]",There is a restaurant called Blue Spice near the Rainbow Vegetarian Café in the city centre.
"name[Blue Spice], eattype[restaurant], food[English], familyfriendly[yes]",Blue Spice is a family-friendly restaurant that serves English cuisine.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]","The Blue Spice is a restaurant located by the riverside, near the Rainbow Vegetarian Café."
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]","Near the Rainbow Vegetarian Café, by the riverside is a restaurant called The Blue Spice."
"name[Blue Spice], eattype[restaurant], familyfriendly[no], near[Rainbow Vegetarian Café]",Blue Spice is a restaurant located near the Rainbow Vegetarian Café. It is not family friendly.
"name[Blue Spice], eattype[restaurant], near[Rainbow Vegetarian Café]",Blue Spice is a restaurant located near the Rainbow Vegetarian Café.
"name[Blue Spice], eattype[restaurant], area[riverside]",Near the river is a restaurant called The Blue Spice.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]",There is a riverside restaurant near the Rainbow Vegetarian Café called Blue Spice.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]",A restaurant called Blue Spice is situated near Rainbow Vegetarian Café at Riverside.
"name[Blue Spice], eattype[restaurant], food[English]",Blue Spice is a restaurant serving English food.
"name[Blue Spice], eattype[restaurant], food[English]",The Blue Spice is a restaurant that serves English cuisine.
"name[Blue Spice], eattype[restaurant], food[English], familyfriendly[yes]",Blue Spice is a family-friendly restaurant providing English food.
"name[Blue Spice], eattype[restaurant], area[riverside], familyfriendly[yes]",In the riverside area you can find a family friendly restaurant named Blue Spice.
"name[Blue Spice], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice is located on the riverside near the Rainbow Vegetarian Café.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]",In riverside there is a restaurant near Rainbow Vegetarian Café called Blue Spice.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice is a restaurant located on the riverside near Rainbow Vegetarian Café.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice us a restaurant in riverside near Rainbow Vegetarian Café.
"name[Blue Spice], eattype[restaurant], familyfriendly[yes]",The Blue Spice is a family friendly restaurant.
"name[Blue Spice], eattype[restaurant]",The Blue Spice is a restaurant.
"name[Blue Spice], eattype[restaurant], food[English], familyfriendly[yes]",Blue Spice is a family friendly restaurant serving English food.
"name[Blue Spice], eattype[restaurant], area[riverside], near[Rainbow Vegetarian Café]",Blue Spice is a restaurant located near Rainbow Vegetarian Café by the riverside.
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5], near[All Bar One]",Good customer score of 3 out of 5 Clowns coffee shop is a recommended place to eat. Located near the All Bar One.
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5]",Good customer score of 3 out of 5 Clowns coffee shop is a recommended place to eat.
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5], near[All Bar One]",Near All Bar One there is a coffee shop named Clowns and it is rated 3 out of 5.
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5], near[All Bar One]",Near All Bar One the Clowns coffee shop is rated 3 out of 5.
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5], near[All Bar One]",A coffee shop called the Clowns has a customer rating of 3 out of 5 and is located near All Bar One.
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5], near[All Bar One]","For a 3 out of 5 star customer rated coffee shop near All Bar One, Clowns is relatively expensive."
"name[Clowns], eattype[coffee shop], customerrating[3 out of 5], near[All Bar One]","Located near All Bar One, The Clowns coffee shop has a customer rating of 3 out of 5."
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The coffee shop Clowns that is near Crowne Plaza Hotel has ratings of 5 out of 5.
"name[Clowns], eattype[coffee shop], near[Crowne Plaza Hotel]",Crowne Plaza Hotel is a popular coffee shop in Clowns.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The coffee shop Clowns is near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Near Crowne Plaza Hotel is a coffee shop named Clowns that proudly boasts a high customer rating of 5 out of 5.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]","Found near Crowne Plaza Hotel, Clowns is a coffee shop with a customer rating of 5 out of 5."
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Crowne Plaza Hotel is a coffee shop in Clowns with a rating 5 out of 5.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",5 out of 5 rated Clowns coffee shop is located near Crowne Plaza Hotel.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Near Crowne Plaza Hotel there is a coffee shop with a 5 out of 5 rating. It's called Clowns.
"eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Near Crowne Plaza Hotel there is a coffee shop with a 5 out of 5 rating.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]","Located near Crowne Plaza Hotel, The Clowns coffee shop has a customer rating of 5 out of 5."
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The coffee shop Clowns is near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[Clowns], eattype[coffee shop], customerrating[5 out of 5], near[Crowne Plaza Hotel]","For a coffee shop with a 5 out of 5 rating, check out Clowns near Crowne Plaza Hotel."
"name[Clowns], eattype[coffee shop], near[The Sorrento]",Close to The Sorrento you can find Clowns coffee shop.
"name[Clowns], eattype[pub], customerrating[3 out of 5], near[All Bar One]",Good customer score of 3 out of 5 Clowns pub is a recommended place to eat. Located near the All Bar One.
"name[Clowns], eattype[pub], customerrating[3 out of 5]",Good customer score of 3 out of 5 Clowns pub is a recommended place to eat.
"name[Clowns], eattype[pub], customerrating[3 out of 5], near[All Bar One]",Near All Bar One there is a pub named Clowns and it is rated 3 out of 5.
"name[Clowns], eattype[pub], customerrating[3 out of 5], near[All Bar One]",Near All Bar One the Clowns pub is rated 3 out of 5.
"name[Clowns], eattype[pub], customerrating[3 out of 5], near[All Bar One]",A pub called the Clowns has a customer rating of 3 out of 5 and is located near All Bar One.
"name[Clowns], eattype[pub], customerrating[3 out of 5], near[All Bar One]","For a 3 out of 5 star customer rated pub near All Bar One, Clowns is relatively expensive."
"name[Clowns], eattype[pub], customerrating[3 out of 5], near[All Bar One]","Located near All Bar One, The Clowns pub has a customer rating of 3 out of 5."
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The pub Clowns that is near Crowne Plaza Hotel has ratings of 5 out of 5.
"name[Clowns], eattype[pub], near[Crowne Plaza Hotel]",Crowne Plaza Hotel is a popular pub in Clowns.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The pub Clowns is near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Near Crowne Plaza Hotel is a pub named Clowns that proudly boasts a high customer rating of 5 out of 5.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]","Found near Crowne Plaza Hotel, Clowns is a pub with a customer rating of 5 out of 5."
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Crowne Plaza Hotel is a pub in Clowns with a rating 5 out of 5.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",5 out of 5 rated Clowns pub is located near Crowne Plaza Hotel.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Near Crowne Plaza Hotel there is a pub with a 5 out of 5 rating. It's called Clowns.
"eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",Near Crowne Plaza Hotel there is a pub with a 5 out of 5 rating.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]","Located near Crowne Plaza Hotel, The Clowns pub has a customer rating of 5 out of 5."
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]",The pub Clowns is near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[Clowns], eattype[pub], customerrating[5 out of 5], near[Crowne Plaza Hotel]","For a pub with a 5 out of 5 rating, check out Clowns near Crowne Plaza Hotel."
"name[Clowns], eattype[pub], near[The Sorrento]",Close to The Sorrento you can find Clowns pub.
"name[Cocum], eattype[coffee shop], customerrating[high], near[Burger King]",Near Burger King there is a highly rated coffee shop named Cocum.
"name[Cocum], eattype[coffee shop], customerrating[high], near[Burger King]",There is a coffee shop named Cocum located near Burger King. This coffee shop has a high customer rating.
"name[Cocum], eattype[coffee shop], near[Burger King]",There is a coffee shop named Cocum located near Burger King.
"name[Cocum], eattype[coffee shop], customerrating[high], near[Café Sicilia]",coffee shop located near Café Sicilia called Cocum with a high customer rating
"name[Cocum], eattype[coffee shop], customerrating[high], near[Café Sicilia]",Near Café Sicilia is a high rated coffee shop called Cocum
"name[Cocum], eattype[coffee shop], customerrating[high], near[Café Sicilia]",coffee shop Cocum has a high customer rating and is located near Café Sicilia.
"name[Cocum], eattype[coffee shop], customerrating[high], near[Café Sicilia]",There is a coffee shop named Cocum located near Café Sicilia. The customer rating is high.
"name[Cocum], eattype[coffee shop], near[Café Sicilia]",There is a coffee shop named Cocum located near Café Sicilia.
"name[Cocum], eattype[coffee shop], customerrating[high], near[Café Sicilia]","For a coffee shop with high customer rating near Café Sicilia, try Cocum."
"name[Cocum], eattype[coffee shop], customerrating[high], near[Café Sicilia]",There is a high rated coffee shop named Cocum near Café Sicilia.
"name[Cocum], eattype[coffee shop], customerrating[low], near[Café Sicilia]","Cocum, a coffee shop with a low customer rating, is near Café Sicilia."
"name[Cocum], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Cocum is a coffee shop near Express by Holiday Inn with food at low prices.
"name[Cocum], eattype[coffee shop], near[Express by Holiday Inn]","If you are looking for a meal at a bargain price in the Express by Holiday Inn area, visit Cocum coffee shop."
"name[Cocum], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Cocum coffee shop is a one star coffee shop located next to Express by Holiday Inn
"name[Cocum], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",Cocum coffee shop near Express by Holiday Inn received a low customer Rating.
"name[Cocum], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]","Cocum, a coffee shop located near Express by Holiday Inn, has low customer ratings."
"name[Cocum], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]","Cocum is a coffee shop, near Express by Holiday Inn, with a low customer rating."
"name[Cocum], eattype[coffee shop], customerrating[low], near[Express by Holiday Inn]",There is a one star coffee shop Cocum located near Express by Holiday Inn
"name[Cocum], eattype[coffee shop], near[The Rice Boat]",Cocum is a coffee shop located a few steps of The Rice Boat.
"name[Cocum], eattype[coffee shop], near[The Rice Boat]","For a coffee shop near The Rice Boat, try Cocum."
"name[Cocum], eattype[coffee shop], near[The Sorrento]",Cocum is a coffee shop by The Sorrento.
"name[Cocum], eattype[pub], customerrating[high], near[Burger King]",Near Burger King there is a highly rated pub named Cocum.
"name[Cocum], eattype[pub], customerrating[high], near[Burger King]",There is a pub named Cocum located near Burger King. This pub has a high customer rating.
"name[Cocum], eattype[pub], near[Burger King]",There is a pub named Cocum located near Burger King.
"name[Cocum], eattype[pub], customerrating[high], near[Café Sicilia]",pub located near Café Sicilia called Cocum with a high customer rating
"name[Cocum], eattype[pub], customerrating[high], near[Café Sicilia]",Near Café Sicilia is a high rated pub called Cocum
"name[Cocum], eattype[pub], customerrating[high], near[Café Sicilia]",pub Cocum has a high customer rating and is located near Café Sicilia.
"name[Cocum], eattype[pub], customerrating[high], near[Café Sicilia]",There is a pub named Cocum located near Café Sicilia. The customer rating is high.
"name[Cocum], eattype[pub], near[Café Sicilia]",There is a pub named Cocum located near Café Sicilia.
"name[Cocum], eattype[pub], customerrating[high], near[Café Sicilia]","For a pub with high customer rating near Café Sicilia, try Cocum."
"name[Cocum], eattype[pub], customerrating[high], near[Café Sicilia]",There is a high rated pub named Cocum near Café Sicilia.
"name[Cocum], eattype[pub], customerrating[low], near[Café Sicilia]","Cocum, a pub with a low customer rating, is near Café Sicilia."
"name[Cocum], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Cocum is a pub near Express by Holiday Inn with food at low prices.
"name[Cocum], eattype[pub], near[Express by Holiday Inn]","If you are looking for a meal at a bargain price in the Express by Holiday Inn area, visit Cocum pub."
"name[Cocum], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Cocum pub is a one star pub located next to Express by Holiday Inn
"name[Cocum], eattype[pub], customerrating[low], near[Express by Holiday Inn]",Cocum pub near Express by Holiday Inn received a low customer Rating.
"name[Cocum], eattype[pub], customerrating[low], near[Express by Holiday Inn]","Cocum, a pub located near Express by Holiday Inn, has low customer ratings."
"name[Cocum], eattype[pub], customerrating[low], near[Express by Holiday Inn]","Cocum is a pub, near Express by Holiday Inn, with a low customer rating."
"name[Cocum], eattype[pub], customerrating[low], near[Express by Holiday Inn]",There is a one star pub Cocum located near Express by Holiday Inn
"name[Cocum], eattype[pub], near[The Rice Boat]",Cocum is a pub located a few steps of The Rice Boat.
"name[Cocum], eattype[pub], near[The Rice Boat]","For a pub near The Rice Boat, try Cocum."
"name[Cocum], eattype[pub], near[The Sorrento]",Cocum is a pub by The Sorrento.
"name[Cotto], eattype[coffee shop], near[The Bakers]",next to The Bakers resides a coffee shop by the name of Cotto.
"name[Cotto], eattype[coffee shop], near[The Bakers]",A coffee shop called Cotto is situated near The Bakers.
"name[Cotto], eattype[pub], near[The Bakers]",next to The Bakers resides a pub by the name of Cotto.
"name[Cotto], eattype[pub], near[The Bakers]",A pub called Cotto is situated near The Bakers.
"name[Giraffe], eattype[coffee shop], near[The Bakers]",A coffee shop named Giraffe is near The Bakers.
"name[Giraffe], eattype[coffee shop], near[The Bakers]",Giraffe is a coffee shop found near The Bakers.
"name[Giraffe], eattype[coffee shop], near[The Rice Boat]",Near The Rice Boat you can visit coffee shop called Giraffe.
"name[Giraffe], eattype[coffee shop], near[The Rice Boat]",Near to The Rice Boat there is a coffee shop called Giraffe.
"name[Giraffe], eattype[pub], food[English], familyfriendly[yes]",Giraffe is a pub that is children friendly and provides English food.
"name[Giraffe], eattype[pub], food[English]",There is an English based pub called Giraffe.
"name[Giraffe], eattype[pub], food[Fast food], area[city centre]","Giraffe, located in the city centre, is a pub that offers fast food."
"name[Giraffe], eattype[pub], food[Fast food], familyfriendly[yes]",Giraffe is a pub that offers family-friendly fast food.
"name[Giraffe], eattype[pub], food[Fast food], familyfriendly[yes]",Giraffe is a family-friendly pub that also serves Fast food.
"name[Giraffe], eattype[pub], food[Fast food], near[Rainbow Vegetarian Café]",Giraffe is a pub expert in Fast food near to Rainbow Vegetarian Café
"name[Giraffe], eattype[pub], familyfriendly[no], near[Rainbow Vegetarian Café]",Giraffe is located in City centre near Rainbow Vegetarian Café. It is not a kid friendly pub.
"name[Giraffe], near[Rainbow Vegetarian Café]",Giraffe is located in City centre near Rainbow Vegetarian Café.
"name[Giraffe], eattype[pub], familyfriendly[no], near[Rainbow Vegetarian Café]",Located near to The Rainbow Vegetarian Café is the pub The Giraffe. It does not allow children.
"name[Giraffe], eattype[pub], near[Rainbow Vegetarian Café]",Located near to The Rainbow Vegetarian Café is the pub The Giraffe.
"name[Giraffe], eattype[pub], food[Fast food], familyfriendly[no]",Giraffe is a no family-friendly pub providing Fast food.
"name[Giraffe], eattype[pub], familyfriendly[no], near[Rainbow Vegetarian Café]",Giraffe is a non-family friendly pub located near Rainbow Vegetarian Café.
"name[Giraffe], eattype[pub], familyfriendly[no], near[Rainbow Vegetarian Café]",The Giraffe is a pub located near to The Rainbow Vegetarian Café. It does not allow children.
"name[Giraffe], eattype[pub], near[Rainbow Vegetarian Café]",The Giraffe is a pub located near to The Rainbow Vegetarian Café.
"name[Giraffe], eattype[pub], area[riverside], near[Rainbow Vegetarian Café]","Giraffe is a pub, located near the Rainbow Vegetarian Café on the river."
