mr,ref
"inform(name[__slot_con_name__], releaseyear[2010], esrb[e 10+ ( for everyone 10 and older )], genres[simulation , turn-based strategy], playerperspective[bird view])",__slot_con_name__ was released in 2010. it 's rated e 10+ and is a simulation turn-based strategy with a bird view .
"inform(name[__slot_con_name__], releaseyear[2010], esrb[e 10+ ( for everyone 10 and older )], genres[simulation , turn-based strategy], playerperspective[bird view])",__slot_con_name__ was released in 2010 and redefined the traditional bird 's eye turn-based strategy sim formula . it 's rated e 10+ ( for everyone 10 and older ) .
"inform(name[__slot_con_name__], releaseyear[2010], esrb[e 10+ ( for everyone 10 and older )], genres[simulation , turn-based strategy], playerperspective[bird view])",__slot_con_name__ is a turn-based strategy simulation game that was released in 2010. it is played in bird view . it is good for everyone 10 and older .
"inform(name[__slot_con_det_name__], releaseyear[2011], esrb[m ( for mature )], genres[adventure , role-playing])",__slot_con_det_name__ is a mature adventure rpg from 2011 .
"inform(name[__slot_con_det_name__], releaseyear[2011], esrb[m ( for mature )], genres[adventure , role-playing])","__slot_con_det_name__ is an adventure , role-playing game developed by bethesda studios . the game was released in 2011 with a rating of m ( for mature ) ."
"inform(name[__slot_con_det_name__], releaseyear[2011], esrb[m ( for mature )], genres[adventure , role-playing])",__slot_con_det_name__ is an adventure rpg that came out in 2011. it 's rated m ( for mature ) .
"recommend(name[__slot_con_name__], genres[platformer], playerperspective[side view])","you know , if you want a side view platformer there 's always __slot_con_name__ . have you played it before ?"
"recommend(name[__slot_con_name__], genres[platformer], playerperspective[side view])","if you 're after a side scrolling platformer , __slot_con_name__ is a fun game . have you ever played it before ?"
"recommend(name[__slot_con_name__], genres[platformer], playerperspective[side view])",are you familiar with __slot_con_name__ ? it 's this delightful side view platformer .
"give_opinion(name[__slot_con_name__], developer[__slot_con_developer__], rating[good])",__slot_con_name__ is a fun game . __slot_con_developer__ is a developer that knows what they 're doing and always produces a solid product .
"give_opinion(name[__slot_con_name__], developer[__slot_con_developer__], rating[good])","__slot_con_developer__ did a good job with __slot_con_name__ , i liked playing it ."
"give_opinion(name[__slot_con_name__], developer[__slot_con_developer__], rating[good])",__slot_con_name__ is a really good game from __slot_con_developer__ .
"suggest(name[__slot_con_name__], genres[vehicular combat], playerperspective[third person])","i was curious , do you enjoy third person vehicular combat games , like for example __slot_con_name__ ?"
"suggest(name[__slot_con_name__], genres[vehicular combat], playerperspective[third person])","have you ever played a third person vehicular combat game , like __slot_con_name__ ?"
"suggest(name[__slot_con_name__], genres[vehicular combat], playerperspective[third person])","so then do you also enjoy third person vehicular combat games , like __slot_con_name__ ?"
"confirm(name[__slot_vow_name__], developer[__slot_vow_developer__], genres[simulation , strategy])","i 'm guessing you mean __slot_vow_name__ , the simulation strategy game developed by __slot_vow_developer__ ?"
"confirm(name[__slot_vow_name__], developer[__slot_vow_developer__], genres[simulation , strategy])","__slot_vow_name__ , the strategy sim developed by __slot_vow_developer__ ?"
"confirm(name[__slot_vow_name__], developer[__slot_vow_developer__], genres[simulation , strategy])","oh , you 're talking about __slot_vow_name__ , are n't you ? the simulation strategy game from __slot_vow_developer__ ?"
"inform(name[__slot_vow_name__], genres[real-time strategy], playerperspective[bird view], platforms[playstation , pc], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes])","__slot_vow_name__ is a real-time strategy game with a bird view available for playstation , pc and mac , but not linux . you ca n't get it on steam ."
"inform(name[__slot_vow_name__], genres[real-time strategy], playerperspective[bird view], platforms[playstation , pc], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes])","__slot_vow_name__ is a bird view real-time strategy game that was released for playstation and pc . it is n't available on steam and does n't have a linux release , but it does have a mac version ."
"inform(name[__slot_vow_name__], genres[real-time strategy], playerperspective[bird view], platforms[playstation , pc], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes])","__slot_vow_name__ is a real-time , bird view strategy game that can be played on playstation or pc . while it 's not available on steam and it does n't have a linux release , you can play it on mac ."
"suggest(name[__slot_con_name__], developer[spectrum holobyte , inc .])","do you like playing games developed by spectrum holobyte , inc. , games like __slot_con_name__ ?"
"suggest(name[__slot_con_name__], developer[spectrum holobyte , inc .])","have you tried any games from spectrum holobyte , inc. , like __slot_con_name__ ?"
"suggest(name[__slot_con_name__], developer[spectrum holobyte , inc .])","if you do n't mind me asking , have you ever played a game that was developed by spectrum holobyte , inc. , like for example __slot_con_name__ ?"
"give_opinion(name[__slot_vow_name__], rating[excellent], playerperspective[bird view])",i loved __slot_vow_name__ . it really took advantage of the bird 's eye view and did a lot of novel things in its genre .
"give_opinion(name[__slot_vow_name__], rating[excellent], playerperspective[bird view])",i always love the bird 's eye view in games because it 's so easy to see everything - such as in games like __slot_vow_name__ .
"give_opinion(name[__slot_vow_name__], rating[excellent], playerperspective[bird view])","i loved __slot_vow_name__ so , so much . the bird view perspective really helped the game and made it so fun and easy to play ."
"inform(name[__slot_con_name__], releaseyear[2001], developer[__slot_con_developer__], genres[sport], playerperspective[third person])","__slot_con_name__ is a sports game from 2001 by __slot_con_developer__ . in it , you perform skate-boarding tricks from a third person view ."
"inform(name[__slot_con_name__], releaseyear[2001], developer[__slot_con_developer__], genres[sport], playerperspective[third person])",__slot_con_name__ is a third person sports game developed by __slot_con_developer__ and released in 2001 .
"inform(name[__slot_con_name__], releaseyear[2001], developer[__slot_con_developer__], genres[sport], playerperspective[third person])",__slot_con_name__ is a sports game that was released in 2001 from __slot_con_developer__ . it is played primarily in third person view .
"confirm(name[__slot_con_name__], genres[action-adventure , role-playing , shooter])","by __slot_con_name__ , do you mean the action-adventure shooter with role-playing elements ?"
"confirm(name[__slot_con_name__], genres[action-adventure , role-playing , shooter])","do you mean __slot_con_name__ , the action adventure rpg shooter ?"
"confirm(name[__slot_con_name__], genres[action-adventure , role-playing , shooter])","are we talking about the action-adventure shooter rpg , __slot_con_name__ ?"
"recommend(name[__slot_con_name__], developer[__slot_con_developer__], platforms[pc])","since you seem to be a fan of pc games by __slot_con_developer__ , i thought you might like __slot_con_name__ too . have you heard about the game ?"
"recommend(name[__slot_con_name__], developer[__slot_con_developer__], platforms[pc])","while we 're on the subject of pc games developed by __slot_con_developer__ , have you heard of __slot_con_name__ ?"
"recommend(name[__slot_con_name__], developer[__slot_con_developer__], platforms[pc])",one __slot_con_developer__ game for the pc that i enjoyed was __slot_con_name__ . have you heard of it ?
"give_opinion(name[__slot_con_name__], rating[good], genres[hack-and-slash , role-playing], playerperspective[bird view])","__slot_con_name__ is a really good entry in the hack-and-slash rpg genre . you do n't see many bird view games these days , which is sad ."
"give_opinion(name[__slot_con_name__], rating[good], genres[hack-and-slash , role-playing], playerperspective[bird view])","i think that hack-and-slash rpgs can be a bit mindless and repetitive , but with a bird view perspective they 're usually pretty fun anyways . so i enjoyed playing __slot_con_name__ ."
"give_opinion(name[__slot_con_name__], rating[good], genres[hack-and-slash , role-playing], playerperspective[bird view])","__slot_con_name__ is a pretty good game , because the hack-and-slash rpg gameplay is fun and the bird view perspective makes it easy to play ."
"request(hasmultiplayer[yes], specifier[dull])",what 's the most dull multiplayer game you 've ever played ?
"request(hasmultiplayer[yes], specifier[dull])",have you played a multiplayer game recently that was totally dull ?
"request(hasmultiplayer[yes], specifier[dull])",so what 's a game with multiplayer that you just found to be dull ?
"give_opinion(name[__slot_con_name__], rating[average], genres[action , driving/racing], platforms[pc])","i thought __slot_con_name__ was decent . it 's ok for an action racing pc game that you might occasionally want to play , but it 's just nothing spectacular ."
"give_opinion(name[__slot_con_name__], rating[average], genres[action , driving/racing], platforms[pc])","__slot_con_name__ gave me an all-around average action racing experience on my pc , but it 's not a game i would play regularly ."
"give_opinion(name[__slot_con_name__], rating[average], genres[action , driving/racing], platforms[pc])","__slot_con_name__ is n't awful , but could have been better . action racing games can be really good , but the pc is just not the right platform for them ."
request(specifier[short]),have you played any good short video games lately ?
request(specifier[short]),have you played any short games lately ?
request(specifier[short]),what 's a nice short game i could play tonight ?
"verify_attribute(name[__slot_con_name__], developer[__slot_vow_developer__], rating[average], playerperspective[third person])",i recall that you were not that fond of __slot_con_name__ . would you say __slot_vow_developer__ has room to improve in third person games overall ?
"verify_attribute(name[__slot_con_name__], developer[__slot_vow_developer__], rating[average], playerperspective[third person])",you said you were not totally sold on __slot_con_name__ . is this the case for all third person games from __slot_vow_developer__ ?
"verify_attribute(name[__slot_con_name__], developer[__slot_vow_developer__], rating[average], playerperspective[third person])",you mentioned you thought __slot_con_name__ was average . are you typically unimpressed by third person games from __slot_vow_developer__ ?
"give_opinion(name[__slot_con_name__], rating[average], genres[role-playing , shooter], playerperspective[first person])","__slot_con_name__ is an average game i 'd say . first person shooters with role-playing elements are okay , but they 're also a dime a dozen now and all blend together ."
"give_opinion(name[__slot_con_name__], rating[average], genres[role-playing , shooter], playerperspective[first person])","as far as first person rpg shooters go , __slot_con_name__ is more of the same , not really great , but not really bad either . middle of the road , you know ?"
