mr,ref
"inform(name[__slot_con_name__], developer[__slot_con_developer__], genres[text adventure], platforms[pc], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no])",Red Entertainment Corporation put out a text adventure game called Nightshade. It is a PC only release that can be found on Steam. It currently doesn't support Linux or Mac though.
"inform(name[__slot_con_name__], developer[__slot_con_developer__], genres[text adventure], platforms[pc], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no])","Red Entertainment Corporation developed Nightshade, a text adventure game for PC only. It is available on Steam, but there is no Linux or Mac release."
"inform(name[__slot_con_name__], developer[__slot_con_developer__], genres[text adventure], platforms[pc], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no])",Nightshade is a text adventure by Red Entertainment Corporation for PC only. This game is available on Steam and is not available for Linux or Mac.
"give_opinion(name[__slot_con_name__], rating[good], genres[simulation , strategy], hasmacrelease[no])","RollerCoaster Tycoon is a pretty fun game. I enjoy strategy simulators like it and would even call it great, but its lack of a Mac release holds it back a tiny bit."
"give_opinion(name[__slot_con_name__], rating[good], genres[simulation , strategy], hasmacrelease[no])","RollerCoaster Tycoon is a pretty good single-player strategy simulation game. My only tiny gripe with it is that it doesn't run on Mac, so I have to sit at my desktop computer to play it."
"give_opinion(name[__slot_con_name__], rating[good], genres[simulation , strategy], hasmacrelease[no])","I love strategy simulators, so RollerCoaster Tycoon would be a truly excellent game if only it had a Mac release. It's still pretty good without one though."
"inform(name[__slot_con_det_name__], releaseyear[2014], developer[__slot_con_det_developer__], esrb[m ( for mature )], genres[adventure , indie], playerperspective[first person], platforms[playstation , xbox , pc], availableonsteam[yes])","The Vanishing of Ethan Carter is a game released on Steam in 2014 by The Astronauts. It is an indie adventure game viewed in first person. It is rated M (for Mature) by ESRB and available on PlayStation, Xbox and PC via Steam."
"inform(name[__slot_con_det_name__], releaseyear[2014], developer[__slot_con_det_developer__], esrb[m ( for mature )], genres[adventure , indie], playerperspective[first person], platforms[playstation , xbox , pc], availableonsteam[yes])","You can get The Vanishing of Ethan Carter by The Astronauts on Steam, PlayStation, Xbox, and PC. It is a first person, indie, adventure game rated M from 2014."
"inform(name[__slot_con_det_name__], releaseyear[2014], developer[__slot_con_det_developer__], esrb[m ( for mature )], genres[adventure , indie], playerperspective[first person], platforms[playstation , xbox , pc], availableonsteam[yes])","The Vanishing of Ethan Carter is a decent first person adventure game from 2014, rated M (for Mature). It was developed by the indie studio The Astronauts for PlayStation, Xbox and PC. Oh, and you can get in on Steam."
"request(playerperspective[first person], specifier[oldest])",What's the oldest first person game you know of?
"request(playerperspective[first person], specifier[oldest])",What's the oldest game with a first person perspective that you ever played?
"request(playerperspective[first person], specifier[oldest])","I'm curious, what's the oldest game you ever played that had a first person perspective?"
"inform(name[__slot_vow_det_name__], rating[good], genres[action-adventure], playerperspective[third person], platforms[playstation , xbox , pc], availableonsteam[no])","A Way Out is a good third person action-adventure game. It runs on PlayStation, Xbox, and PC, but it is not on Steam."
"inform(name[__slot_vow_det_name__], rating[good], genres[action-adventure], playerperspective[third person], platforms[playstation , xbox , pc], availableonsteam[no])","A Way Out is a good third person action-adventure game available on PlayStation, Xbox, and PC. It's not available on Steam."
"inform(name[__slot_vow_det_name__], rating[good], genres[action-adventure], playerperspective[third person], platforms[playstation , xbox , pc], availableonsteam[no])","A Way Out is a good action-adventure game played in third person. It is playable on PlayStation, Xbox and PC but does not have a Steam release."
"recommend(name[__slot_con_name__], availableonsteam[yes])",I know you got some Steam credits for your birthday. Have you tried Sid Meier's Civilization V yet?
"recommend(name[__slot_con_name__], availableonsteam[yes])","Since you like to play your games on Steam, have you heard of Sid Meier's Civilization V?"
"recommend(name[__slot_con_name__], availableonsteam[yes])","If you like grabbing games on Steam, you should check out Sid Meier's Civilization V. Unless you've already played it?"
"verify_attribute(name[__slot_con_name__], releaseyear[2003], developer[__slot_con_developer__], rating[poor])",You said that you disliked Tomb Raider: The Angel of Darkness. Do you not really like to play games by Core Design from 2003 then?
"verify_attribute(name[__slot_con_name__], releaseyear[2003], developer[__slot_con_developer__], rating[poor])","If I remember correctly, you did not like Tomb Raider: The Angel of Darkness. Did Core Design let go off their high standard in 2003, you think?"
"verify_attribute(name[__slot_con_name__], releaseyear[2003], developer[__slot_con_developer__], rating[poor])",You said earlier that you dislike Tomb Raider: The Angel of Darkness. Are you just not a fan of games from 2003 by Core Design?
"verify_attribute(name[__slot_con_name__], rating[good], hasmultiplayer[yes])","You said you thought Need for Speed: Most Wanted was a pretty good game, if I remember right. Do you like to play games with friends in multiplayer?"
"verify_attribute(name[__slot_con_name__], rating[good], hasmultiplayer[yes])","I know you liked Need for Speed: Most Wanted, but do you usually prefer games that offer multiplayer?"
"verify_attribute(name[__slot_con_name__], rating[good], hasmultiplayer[yes])","Are you usually a fan of multiplayer games, or was Need for Speed: Most Wanted just particularly well done?"
"inform(name[__slot_vow_name__], releaseyear[2012], esrb[t ( for teen )], rating[poor], genres[action-adventure , shooter], playerperspective[third person])","If you're looking for more third person action-adventure shooter games, there's Alan Wake's American Nightmare from 2012. It has a T (for Teen) rating. It has received poor reviews, but it could still be worth a try."
"inform(name[__slot_vow_name__], releaseyear[2012], esrb[t ( for teen )], rating[poor], genres[action-adventure , shooter], playerperspective[third person])",Alan Wake's American Nightmare was released in 2012 with a T (for Teen) rating. It is rated poor. It is a third person action-adventure shooter game.
"inform(name[__slot_vow_name__], releaseyear[2012], esrb[t ( for teen )], rating[poor], genres[action-adventure , shooter], playerperspective[third person])","Alan Wake's American Nightmare is a third person shooter from 2012. It is an action-adventure with a T (for Teen). Unfortunately, its reviews were pretty poor."
"inform(name[__slot_con_name__], releaseyear[2010], esrb[e 10+ ( for everyone 10 and older )], genres[simulation , turn-based strategy], playerperspective[bird view])",Sid Meier's Civilization V was released in 2010. It's rated E 10+ and is a simulation turn-based strategy with a bird view.
"inform(name[__slot_con_name__], releaseyear[2010], esrb[e 10+ ( for everyone 10 and older )], genres[simulation , turn-based strategy], playerperspective[bird view])",Sid Meier's Civilization V was released in 2010 and redefined the traditional bird's eye turn-based strategy sim formula. It's rated E 10+ (for Everyone 10 and Older).
"inform(name[__slot_con_name__], releaseyear[2010], esrb[e 10+ ( for everyone 10 and older )], genres[simulation , turn-based strategy], playerperspective[bird view])",Sid Meier's Civilization V is a turn-based strategy simulation game that was released in 2010. It is played in bird view. It is good for Everyone 10 and Older.
"inform(name[__slot_con_det_name__], releaseyear[2011], esrb[m ( for mature )], genres[adventure , role-playing])",The Elder Scrolls V: Skyrim is a mature adventure RPG from 2011.
"inform(name[__slot_con_det_name__], releaseyear[2011], esrb[m ( for mature )], genres[adventure , role-playing])","The Elder Scrolls V: Skyrim is an adventure, role-playing game developed by Bethesda Studios. The game was released in 2011 with a rating of M (for Mature)."
"inform(name[__slot_con_det_name__], releaseyear[2011], esrb[m ( for mature )], genres[adventure , role-playing])",The Elder Scrolls V: Skyrim is an adventure RPG that came out in 2011. It's rated M (for Mature).
"recommend(name[__slot_con_name__], genres[platformer], playerperspective[side view])","You know, if you want a side view platformer there's always Super Mario World. Have you played it before?"
"recommend(name[__slot_con_name__], genres[platformer], playerperspective[side view])","If you're after a side scrolling platformer, Super Mario World is a fun game. Have you ever played it before?"
"recommend(name[__slot_con_name__], genres[platformer], playerperspective[side view])",Are you familiar with Super Mario World? It's this delightful side view platformer.
"give_opinion(name[__slot_con_name__], developer[__slot_con_developer__], rating[good])",World of Warcraft is a fun game. Blizzard Entertainment is a developer that knows what they're doing and always produces a solid product.
"give_opinion(name[__slot_con_name__], developer[__slot_con_developer__], rating[good])","Blizzard Entertainment did a good job with World of Warcraft, I liked playing it."
"give_opinion(name[__slot_con_name__], developer[__slot_con_developer__], rating[good])",World of Warcraft is a really good game from Blizzard Entertainment.
"suggest(name[__slot_con_name__], genres[vehicular combat], playerperspective[third person])","I was curious, do you enjoy third person vehicular combat games, like for example MotorStorm: Apocalypse?"
"suggest(name[__slot_con_name__], genres[vehicular combat], playerperspective[third person])","Have you ever played a third person vehicular combat game, like MotorStorm: Apocalypse?"
"suggest(name[__slot_con_name__], genres[vehicular combat], playerperspective[third person])","So then do you also enjoy third person vehicular combat games, like MotorStorm: Apocalypse?"
"confirm(name[__slot_vow_name__], developer[__slot_vow_developer__], genres[simulation , strategy])","I'm guessing you mean Ancient Cities, the simulation strategy game developed by Uncasual Games?"
"confirm(name[__slot_vow_name__], developer[__slot_vow_developer__], genres[simulation , strategy])","Ancient Cities, the strategy sim developed by Uncasual Games?"
"confirm(name[__slot_vow_name__], developer[__slot_vow_developer__], genres[simulation , strategy])","Oh, you're talking about Ancient Cities, aren't you? The simulation strategy game from Uncasual Games?"
"inform(name[__slot_vow_name__], genres[real-time strategy], playerperspective[bird view], platforms[playstation , pc], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes])","Age of Empires II: The Age of Kings is a real-time strategy game with a bird view available for PlayStation, PC and Mac, but not Linux. You can't get it on Steam."
"inform(name[__slot_vow_name__], genres[real-time strategy], playerperspective[bird view], platforms[playstation , pc], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes])","Age of Empires II: The Age of Kings is a bird view real-time strategy game that was released for PlayStation and PC. It isn't available on Steam and doesn't have a Linux release, but it does have a Mac version."
"inform(name[__slot_vow_name__], genres[real-time strategy], playerperspective[bird view], platforms[playstation , pc], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes])","Age of Empires II: The Age of Kings is a real-time, bird view strategy game that can be played on PlayStation or PC. While it's not available on Steam and it doesn't have a Linux release, you can play it on Mac."
"suggest(name[__slot_con_name__], developer[__slot_con_developer__])","Do you like playing games developed by Spectrum HoloByte, Inc., games like Tetris?"
"suggest(name[__slot_con_name__], developer[__slot_con_developer__])","Have you tried any games from Spectrum HoloByte, Inc., like Tetris?"
"suggest(name[__slot_con_name__], developer[__slot_con_developer__])","If you don't mind me asking, have you ever played a game that was developed by Spectrum HoloByte, Inc., like for example Tetris?"
"give_opinion(name[__slot_vow_name__], rating[excellent], playerperspective[bird view])",I loved Undertale. It really took advantage of the bird's eye view and did a lot of novel things in its genre.
"give_opinion(name[__slot_vow_name__], rating[excellent], playerperspective[bird view])",I always love the bird's eye view in games because it's so easy to see everything - such as in games like Undertale.
"give_opinion(name[__slot_vow_name__], rating[excellent], playerperspective[bird view])","I loved Undertale so, so much. The bird view perspective really helped the game and made it so fun and easy to play."
"inform(name[__slot_con_name__], releaseyear[2001], developer[__slot_con_developer__], genres[sport], playerperspective[third person])","Tony Hawk's Pro Skater 3 is a sports game from 2001 by Neversoft Entertainment. In it, you perform skate-boarding tricks from a third person view."
"inform(name[__slot_con_name__], releaseyear[2001], developer[__slot_con_developer__], genres[sport], playerperspective[third person])",Tony Hawk's Pro Skater 3 is a third person sports game developed by Neversoft Entertainment and released in 2001.
"inform(name[__slot_con_name__], releaseyear[2001], developer[__slot_con_developer__], genres[sport], playerperspective[third person])",Tony Hawk's Pro Skater 3 is a sports game that was released in 2001 from Neversoft Entertainment. It is played primarily in third person view.
"confirm(name[__slot_con_name__], genres[action-adventure , role-playing , shooter])","By Horizon: Zero Dawn, do you mean the action-adventure shooter with role-playing elements?"
"confirm(name[__slot_con_name__], genres[action-adventure , role-playing , shooter])","Do you mean Horizon: Zero Dawn, the action adventure RPG shooter?"
"confirm(name[__slot_con_name__], genres[action-adventure , role-playing , shooter])","Are we talking about the action-adventure shooter RPG, Horizon: Zero Dawn?"
"recommend(name[__slot_con_name__], developer[__slot_con_developer__], platforms[pc])","Since you seem to be a fan of PC games by Hudson Soft, I thought you might like Super Bomberman too. Have you heard about the game?"
"recommend(name[__slot_con_name__], developer[__slot_con_developer__], platforms[pc])","While we're on the subject of PC games developed by Hudson Soft, have you heard of Super Bomberman?"
"recommend(name[__slot_con_name__], developer[__slot_con_developer__], platforms[pc])",One Hudson Soft game for the PC that I enjoyed was Super Bomberman. Have you heard of it?
"give_opinion(name[__slot_con_name__], rating[good], genres[hack-and-slash , role-playing], playerperspective[bird view])","Diablo II is a really good entry in the hack-and-slash RPG genre. You don't see many bird view games these days, which is sad."
"give_opinion(name[__slot_con_name__], rating[good], genres[hack-and-slash , role-playing], playerperspective[bird view])","I think that hack-and-slash RPGs can be a bit mindless and repetitive, but with a bird view perspective they're usually pretty fun anyways. So I enjoyed playing Diablo II."
"give_opinion(name[__slot_con_name__], rating[good], genres[hack-and-slash , role-playing], playerperspective[bird view])","Diablo II is a pretty good game, because the hack-and-slash RPG gameplay is fun and the bird view perspective makes it easy to play."
"request(hasmultiplayer[yes], specifier[dull])",What's the most dull multiplayer game you've ever played?
"request(hasmultiplayer[yes], specifier[dull])",Have you played a multiplayer game recently that was totally dull?
"request(hasmultiplayer[yes], specifier[dull])",So what's a game with multiplayer that you just found to be dull?
"give_opinion(name[__slot_con_name__], rating[average], genres[action , driving/racing], platforms[pc])","I thought Rollcage was decent. It's OK for an action racing PC game that you might occasionally want to play, but it's just nothing spectacular."
"give_opinion(name[__slot_con_name__], rating[average], genres[action , driving/racing], platforms[pc])","Rollcage gave me an all-around average action racing experience on my PC, but it's not a game I would play regularly."
"give_opinion(name[__slot_con_name__], rating[average], genres[action , driving/racing], platforms[pc])","Rollcage isn't awful, but could have been better. Action racing games can be really good, but the PC is just not the right platform for them."
request(specifier[short]),Have you played any good short video games lately?
request(specifier[short]),Have you played any short games lately?
request(specifier[short]),What's a nice short game I could play tonight?
"verify_attribute(name[__slot_con_name__], developer[__slot_vow_developer__], rating[average], playerperspective[third person])",I recall that you were not that fond of Little Big Adventure. Would you say Adeline Software International has room to improve in third person games overall?
"verify_attribute(name[__slot_con_name__], developer[__slot_vow_developer__], rating[average], playerperspective[third person])",You said you were not totally sold on Little Big Adventure. Is this the case for all third person games from Adeline Software International?
"verify_attribute(name[__slot_con_name__], developer[__slot_vow_developer__], rating[average], playerperspective[third person])",You mentioned you thought Little Big Adventure was average. Are you typically unimpressed by third person games from Adeline Software International?
"give_opinion(name[__slot_con_name__], rating[average], genres[role-playing , shooter], playerperspective[first person])","Payday 2 is an average game I'd say. First person shooters with role-playing elements are okay, but they're also a dime a dozen now and all blend together."
"give_opinion(name[__slot_con_name__], rating[average], genres[role-playing , shooter], playerperspective[first person])","As far as first person RPG shooters go, Payday 2 is more of the same, not really great, but not really bad either. Middle of the road, you know?"
"give_opinion(name[__slot_con_name__], rating[average], genres[role-playing , shooter], playerperspective[first person])","I normally love RPGs and hate first person shooters, so not surprisingly I found Payday 2, which combined the two, to be not quite entertaining."
